,match_id,competition,season,home_team,away_team,home_score,away_score,home_win,away_win,tie,match_id_2,home_team_2,away_team_2,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,team1_entropy_segment,team2_entropy_segment,SEI,Home_Win_Pred,away_Win_Pred
121,267301, La Liga, 2014/2015, Barcelona, Celta Vigo,0,1,0,1,0,267301,Barcelona,Celta Vigo,4.978170989,2.408396589,1.680494557,1.794277108,10.86133924,0.46881452,0.211264374,0.257550145,1,0
122,267327, La Liga, 2015/2016, Barcelona, Real Betis,4,0,1,0,0,267327,Barcelona,Real Betis,4.747933904,3.154435533,1.497219445,1.259690645,10.65927953,0.423143524,0.318217036,0.104926489,1,0
123,267343, La Liga, 2014/2015, Granada, Barcelona,1,3,0,1,0,267343,Granada,Barcelona,2.501528398,4.4526762,1.309736092,1.591954509,9.8558952,0.282444847,0.423143479,-0.140698632,0,1
124,267368, La Liga, 2013/2014, Barcelona, Real Betis,3,1,1,0,0,267368,Barcelona,Real Betis,4.447706352,2.906743162,1.670546739,1.621331894,10.64632815,0.41314634,0.277650469,0.135495871,1,0
125,267395, La Liga, 2016/2017, Barcelona, Las Palmas,5,0,1,0,0,267395,Barcelona,Las Palmas,4.961876598,3.036102935,1.285864129,1.389601503,10.67344516,0.474599709,0.274734682,0.199865027,1,0
126,267422, La Liga, 2015/2016, Barcelona, Málaga,1,0,1,0,0,267422,Barcelona,Málaga,5.784933967,1.854259327,1.644891042,1.594393603,10.87847794,0.527135925,0.175094051,0.352041874,1,0
127,267432, La Liga, 2016/2017, Barcelona, Eibar,4,2,1,0,0,267432,Barcelona,Eibar,5.280024947,2.179568954,1.878865618,1.526596605,10.86505612,0.453541692,0.233025761,0.220515931,1,0
128,267464, La Liga, 2016/2017, Atlético Madrid, Barcelona,1,2,0,1,0,267464,Atlético Madrid,Barcelona,2.938964954,4.658587569,1.11081608,1.266237682,9.974606285,0.310226436,0.451463029,-0.141236593,0,1
129,267492, La Liga, 2016/2017, Barcelona, RC Deportivo La Coruña,4,0,1,0,0,267492,Barcelona,RC Deportivo La Coruña,5.65708366,2.188588964,1.53770399,1.449663788,10.8330404,0.514079451,0.210156067,0.303923384,1,0
130,267499, La Liga, 2014/2015, Almería, Barcelona,1,2,0,1,0,267499,Almería,Barcelona,2.344119179,5.398795606,1.194289333,1.073872387,10.0110765,0.222124187,0.551310596,-0.329186408,0,1
131,267502, La Liga, 2012/2013, Athletic Club, Barcelona,2,2,0,0,1,267502,Athletic Club,Barcelona,2.96157438,4.348252739,1.310913472,1.575836955,10.19657755,0.316429493,0.400460766,-0.084031273,0,1
132,267506, La Liga, 2015/2016, Granada, Barcelona,0,3,0,1,0,267506,Granada,Barcelona,2.744230961,4.916228686,1.347399157,1.214899062,10.22275786,0.255482024,0.493871502,-0.238389478,0,1
133,267520, La Liga, 2013/2014, Barcelona, Real Sociedad,4,1,1,0,0,267520,Barcelona,Real Sociedad,5.911769008,2.471164673,1.38661752,1.205023492,10.97457469,0.522131849,0.241718588,0.280413261,1,0
134,267533, La Liga, 2015/2016, Barcelona, Real Madrid,1,2,0,1,0,267533,Barcelona,Real Madrid,5.346318393,3.104063414,1.244586798,1.102554715,10.79752332,0.481988893,0.30063334,0.181355553,1,0
135,267567, La Liga, 2013/2014, Barcelona, Athletic Club,2,1,1,0,0,267567,Barcelona,Athletic Club,4.487623127,3.071053316,1.707207919,1.629243794,10.89512816,0.404736772,0.289029867,0.115706905,1,0
136,267569, La Liga, 2016/2017, Real Madrid, Barcelona,2,3,0,1,0,267569,Real Madrid,Barcelona,3.868954281,4.486715181,0.86424107,1.025646758,10.24555729,0.393376354,0.422164395,-0.028788041,0,1
137,267576, La Liga, 2015/2016, Barcelona, Atlético Madrid,2,1,1,0,0,267576,Barcelona,Atlético Madrid,5.182290337,2.550894658,1.61301415,1.458272462,10.80447161,0.465321103,0.250418201,0.214902902,1,0
138,267590, La Liga, 2016/2017, Málaga, Barcelona,2,0,1,0,0,267590,Málaga,Barcelona,2.794330762,5.203602682,1.269841434,1.046840558,10.31461544,0.249289942,0.52610818,-0.276818238,0,1
139,267596, La Liga, 2016/2017, Barcelona, Leganés,2,1,1,0,0,267596,Barcelona,Leganés,5.344762029,2.662932363,1.508141969,1.447054873,10.96289123,0.481959989,0.248476374,0.233483615,1,0
140,267597, La Liga, 2014/2015, Barcelona, Villarreal,3,2,1,0,0,267597,Barcelona,Villarreal,5.741112387,2.594811919,1.343872956,1.283564121,10.96336138,0.518162574,0.242181267,0.275981306,1,0
141,267611, La Liga, 2015/2016, Barcelona, Las Palmas,2,1,1,0,0,267611,Barcelona,Las Palmas,5.026888193,2.708967515,1.359963957,1.44434494,10.5401646,0.484932576,0.249008116,0.23592446,1,0
142,267660, La Liga, 2016/2017, RC Deportivo La Coruña, Barcelona,2,1,1,0,0,267660,RC Deportivo La Coruña,Barcelona,2.888756671,5.563432271,0.824986749,1.083654155,10.36082985,0.30378108,0.512001929,-0.208220849,0,1
143,267675, La Liga, 2013/2014, Sevilla, Barcelona,1,4,0,1,0,267675,Sevilla,Barcelona,3.207128812,5.045154007,1.045654829,0.962861861,10.26079951,0.304492437,0.499760956,-0.19526852,0,1
144,303377, La Liga, 2019/2020, Barcelona, Getafe,2,1,1,0,0,303377,Barcelona,Getafe,5.950867455,2.142364874,1.454026171,1.317739624,10.86499812,0.535166306,0.209724051,0.325442255,1,0
145,303400, La Liga, 2019/2020, Valencia, Barcelona,2,0,1,0,0,303400,Valencia,Barcelona,2.77089967,6.38922709,0.654142542,0.97625183,10.79052113,0.286641296,0.56226365,-0.275622355,0,1
146,303421, La Liga, 2019/2020, Deportivo Alavés, Barcelona,0,5,0,1,0,303421,Deportivo Alavés,Barcelona,2.986771481,5.791476077,1.001853145,0.860230977,10.64033168,0.267392916,0.557604633,-0.290211718,0,1
147,303430, La Liga, 2019/2020, Barcelona, Villarreal,2,1,1,0,0,303430,Barcelona,Villarreal,4.904345337,3.891757844,1.082848936,1.052936562,10.93188868,0.4458912,0.35873675,0.08715445,1,0
148,303451, La Liga, 2019/2020, Barcelona, Mallorca,5,2,1,0,0,303451,Barcelona,Mallorca,5.467484007,3.049052866,1.165098424,1.207718114,10.88935341,0.506008345,0.276089228,0.229919117,1,0
149,303470, La Liga, 2019/2020, Real Madrid, Barcelona,2,0,1,0,0,303470,Real Madrid,Barcelona,3.857487615,4.71724831,0.990235605,1.328538423,10.89350995,0.385164236,0.401977463,-0.016813227,0,1
150,303473, La Liga, 2019/2020, Barcelona, Sevilla,4,0,1,0,0,303473,Barcelona,Sevilla,4.453745507,3.627457288,1.34813198,1.350212675,10.77954745,0.413359301,0.336319925,0.077039376,1,0
151,303479, La Liga, 2019/2020, Barcelona, Real Sociedad,1,0,1,0,0,303479,Barcelona,Real Sociedad,4.58813913,3.909027165,1.160288103,1.130558079,10.78801248,0.422543922,0.36510499,0.057438932,1,0
152,303487, La Liga, 2019/2020, Barcelona, Celta Vigo,4,1,1,0,0,303487,Barcelona,Celta Vigo,5.519091558,3.430315907,1.166453934,1.111257363,11.22711876,0.486669385,0.310454762,0.176214624,1,0
153,303493, La Liga, 2019/2020, Barcelona, Athletic Club,1,0,1,0,0,303493,Barcelona,Athletic Club,5.885139269,2.357051528,1.448728271,1.285040133,10.9759592,0.521271173,0.22966008,0.291611093,1,0
154,303504, La Liga, 2019/2020, Levante, Barcelona,3,1,1,0,0,303504,Levante,Barcelona,3.331442114,5.356867849,1.150428623,0.950407877,10.78914646,0.2902381,0.515044319,-0.224806219,0,1
155,303516, La Liga, 2019/2020, Celta Vigo, Barcelona,2,2,0,0,1,303516,Celta Vigo,Barcelona,2.805717301,5.183827341,1.187893384,1.196957126,10.37439515,0.271320014,0.498801475,-0.22748146,0,1
156,303517, La Liga, 2019/2020, Barcelona, Deportivo Alavés,4,1,1,0,0,303517,Barcelona,Deportivo Alavés,5.809929808,2.954713651,1.161155209,1.041843956,10.96764262,0.518855213,0.280281279,0.238573934,1,0
157,303524, La Liga, 2019/2020, Atlético Madrid, Barcelona,0,1,0,1,0,303524,Atlético Madrid,Barcelona,3.199890961,5.067109309,0.915626628,1.346613476,10.52924037,0.344837584,0.4403093,-0.095471717,0,1
158,303532, La Liga, 2019/2020, Barcelona, Leganés,2,0,1,0,0,303532,Barcelona,Leganés,6.346381308,2.334112991,1.317982605,1.243102903,11.24157981,0.557884364,0.214293074,0.34359129,1,0
159,303548, La Liga, 2019/2020, Mallorca, Barcelona,0,4,0,1,0,303548,Mallorca,Barcelona,3.276518141,5.2323378,1.11316126,1.031078832,10.65309603,0.299859844,0.498861571,-0.199001728,0,1
160,303596, La Liga, 2019/2020, Barcelona, Real Madrid,0,0,0,0,1,303596,Barcelona,Real Madrid,4.356245879,4.309114602,1.018073809,1.111737466,10.79517176,0.412212944,0.390494106,0.021718838,1,0
161,303600, La Liga, 2019/2020, Barcelona, Real Valladolid,5,1,1,0,0,303600,Barcelona,Real Valladolid,5.082026174,3.049086202,1.374555203,1.522128321,11.0277959,0.474219811,0.263109066,0.211110745,1,0
162,303610, La Liga, 2019/2020, Barcelona, Granada,1,0,1,0,0,303610,Barcelona,Granada,6.996183218,1.883940297,1.173591151,1.130056423,11.18377109,0.621672997,0.172345715,0.449327282,1,0
163,303615, La Liga, 2019/2020, Barcelona, Espanyol,1,0,1,0,0,303615,Barcelona,Espanyol,5.869993449,2.655740755,1.209587641,1.043588984,10.77891083,0.529180998,0.261783352,0.267397646,1,0
164,303634, La Liga, 2019/2020, Barcelona, Osasuna,1,2,0,1,0,303634,Barcelona,Osasuna,6.170133745,1.924689285,1.546939239,1.336846471,10.97860874,0.542877619,0.194449233,0.348428386,1,0
165,303652, La Liga, 2019/2020, Espanyol, Barcelona,2,2,0,0,1,303652,Espanyol,Barcelona,2.565779392,5.329811334,1.078468876,1.357542733,10.33160233,0.275354505,0.488862939,-0.213508434,0,1
166,303674, La Liga, 2019/2020, Sevilla, Barcelona,0,0,0,0,1,303674,Sevilla,Barcelona,3.356368562,5.649552873,0.967732164,0.846293422,10.81994702,0.298978342,0.533365977,-0.234387635,0,1
167,303680, La Liga, 2019/2020, Real Valladolid, Barcelona,0,1,0,1,0,303680,Real Valladolid,Barcelona,3.516124715,4.927622591,1.05433257,1.398661611,10.89674149,0.354275979,0.420611387,-0.066335408,0,1
168,303682, La Liga, 2019/2020, Barcelona, Levante,2,1,1,0,0,303682,Barcelona,Levante,5.768636252,2.792991186,1.183137884,1.261916879,11.0066822,0.531260478,0.246596762,0.284663716,1,0
169,303696, La Liga, 2019/2020, Barcelona, Atlético Madrid,2,2,0,0,1,303696,Barcelona,Atlético Madrid,5.460455101,2.500611613,1.498081745,1.510732439,10.9698809,0.498921168,0.226799264,0.272121904,1,0
170,303700, La Liga, 2019/2020, Eibar, Barcelona,0,3,0,1,0,303700,Eibar,Barcelona,3.857400169,4.805826837,0.870372322,1.054225784,10.58782511,0.38168874,0.436536619,-0.054847878,0,1
171,303707, La Liga, 2019/2020, Real Betis, Barcelona,2,3,0,1,0,303707,Real Betis,Barcelona,2.529752161,5.88337216,1.090954726,1.116972942,10.62105199,0.240632508,0.551485291,-0.310852783,0,1
172,303715, La Liga, 2019/2020, Leganés, Barcelona,1,2,0,1,0,303715,Leganés,Barcelona,2.154205101,6.00095064,1.00515664,1.049439951,10.20975233,0.215332198,0.58342917,-0.368096972,0,1
173,303731, La Liga, 2019/2020, Barcelona, Eibar,5,0,1,0,0,303731,Barcelona,Eibar,5.306027444,2.945156479,1.266684245,1.292093456,10.80996162,0.493196631,0.270097838,0.223098793,1,0
174,3749052, Premier League, 2003/2004, Wolverhampton Wanderers, Arsenal,1,3,0,1,0,3749052,Wolverhampton Wanderers,Arsenal,2.882444792,4.415351314,1.481488022,1.499495214,10.27877934,0.282178641,0.427808009,-0.145629368,0,1
175,3749068, Premier League, 2003/2004, Tottenham Hotspur, Arsenal,2,2,0,0,1,3749068,Tottenham Hotspur,Arsenal,3.697694944,3.599618544,1.433963862,1.661978634,10.39325598,0.377717024,0.324403034,0.05331399,1,0
176,3749079, Premier League, 2003/2004, Arsenal, Chelsea,2,1,1,0,0,3749079,Arsenal,Chelsea,3.959896482,3.635497514,1.279032057,1.341689614,10.21611567,0.393745937,0.349725872,0.044020066,1,0
177,3749108, Premier League, 2003/2004, Arsenal, Aston Villa,2,0,1,0,0,3749108,Arsenal,Aston Villa,4.410723215,3.081086577,1.242696504,1.394829204,10.1293355,0.45045955,0.28915558,0.161303971,1,0
178,3749117, Premier League, 2003/2004, Everton, Arsenal,1,1,0,0,1,3749117,Everton,Arsenal,3.423129879,4.052612472,1.233515242,1.488071518,10.19732911,0.360651904,0.372455979,-0.011804075,0,1
179,3749133, Premier League, 2003/2004, Aston Villa, Arsenal,0,2,0,1,0,3749133,Aston Villa,Arsenal,3.510675755,4.046048728,1.496036309,1.350509689,10.40327048,0.323470311,0.402909388,-0.079439078,0,1
180,3749153, Premier League, 2003/2004, Arsenal, Middlesbrough,4,1,1,0,0,3749153,Arsenal,Middlesbrough,4.715906565,2.579904917,1.711189722,1.754820124,10.76182133,0.442261289,0.235673353,0.206587936,1,0
181,3749192, Premier League, 2003/2004, Arsenal, Fulham,0,0,0,0,1,3749192,Arsenal,Fulham,4.7868943,2.807423374,1.642679977,1.718270584,10.95526824,0.443849005,0.249362472,0.194486533,1,0
182,3749196, Premier League, 2003/2004, Arsenal, Tottenham Hotspur,2,1,1,0,0,3749196,Arsenal,Tottenham Hotspur,4.044315113,2.715009314,1.425028285,1.934050759,10.11840347,0.450005537,0.218017284,0.231988253,1,0
183,3749233, Premier League, 2003/2004, Arsenal, Manchester City,2,1,1,0,0,3749233,Arsenal,Manchester City,4.385989863,3.155140127,1.425414747,1.316233741,10.28277848,0.415919575,0.317455164,0.098464411,1,0
184,3749246, Premier League, 2003/2004, Arsenal, Manchester United,1,1,0,0,1,3749246,Arsenal,Manchester United,3.422321888,3.456482071,1.437715849,1.609949073,9.926468881,0.362118207,0.330857719,0.031260488,1,0
185,3749253, Premier League, 2003/2004, Liverpool, Arsenal,1,2,0,1,0,3749253,Liverpool,Arsenal,3.656786241,3.559163593,1.410064873,1.789820119,10.41583483,0.38753893,0.305247577,0.082291353,1,0
186,3749257, Premier League, 2003/2004, Arsenal, Leicester City,2,1,1,0,0,3749257,Arsenal,Leicester City,5.456867174,2.498797772,1.414454979,1.202976923,10.57309685,0.496107166,0.256336991,0.239770176,1,0
187,3749274, Premier League, 2003/2004, Portsmouth, Arsenal,1,1,0,0,1,3749274,Portsmouth,Arsenal,2.507520803,5.122334386,1.238032718,1.424794073,10.29268198,0.261766774,0.479522542,-0.217755768,0,1
188,3749276, Premier League, 2003/2004, Chelsea, Arsenal,1,2,0,1,0,3749276,Chelsea,Arsenal,3.75092748,3.209519583,1.763061138,1.779654348,10.50316255,0.358703455,0.303996664,0.054706791,1,0
189,3749278, Premier League, 2003/2004, Bolton Wanderers, Arsenal,1,1,0,0,1,3749278,Bolton Wanderers,Arsenal,3.663640502,3.39332739,1.479373483,1.660611145,10.19695252,0.377061495,0.315004872,0.062056623,1,0
190,3749296, Premier League, 2003/2004, Arsenal, Portsmouth,1,1,0,0,1,3749296,Arsenal,Portsmouth,4.332855711,2.598808353,1.835024737,1.629008709,10.39569751,0.396975737,0.269806271,0.127169466,1,0
191,3749310, Premier League, 2003/2004, Southampton, Arsenal,0,1,0,1,0,3749310,Southampton,Arsenal,2.667269547,4.221684651,1.293467765,1.675264672,9.857686636,0.309308519,0.38953234,-0.080223821,0,1
192,3749346, Premier League, 2003/2004, Leeds United, Arsenal,1,4,0,1,0,3749346,Leeds United,Arsenal,3.740990243,3.445402082,1.536936232,1.900890267,10.62421882,0.386376104,0.290039964,0.09633614,1,0
193,3749358, Premier League, 2003/2004, Middlesbrough, Arsenal,0,4,0,1,0,3749358,Middlesbrough,Arsenal,3.539494165,4.594004991,1.307735152,1.271535784,10.71277009,0.327020441,0.432213547,-0.105193106,0,1
194,3749360, Premier League, 2003/2004, Arsenal, Blackburn Rovers,1,0,1,0,0,3749360,Arsenal,Blackburn Rovers,4.175132157,3.830405095,1.367820375,1.326667456,10.70002508,0.386352294,0.361827004,0.024525291,1,0
195,3749403, Premier League, 2003/2004, Arsenal, Bolton Wanderers,2,1,1,0,0,3749403,Arsenal,Bolton Wanderers,4.201883328,2.94774543,1.885392338,1.657147341,10.69216844,0.37164008,0.297038944,0.074601135,1,0
196,3749431, Premier League, 2003/2004, Newcastle United, Arsenal,0,0,0,0,1,3749431,Newcastle United,Arsenal,3.188515445,4.082330399,1.321126442,1.594392321,10.18636461,0.339844631,0.373937579,-0.034092948,0,1
197,3749434, Premier League, 2003/2004, Birmingham City, Arsenal,0,3,0,1,0,3749434,Birmingham City,Arsenal,3.756935908,3.36199168,1.646413648,1.842661893,10.60800313,0.372660538,0.298429723,0.074230815,1,0
198,3749448, Premier League, 2003/2004, Arsenal, Liverpool,4,2,1,0,0,3749448,Arsenal,Liverpool,4.27771725,3.238485806,1.48179626,1.343631672,10.34163099,0.400280446,0.326510431,0.073770014,1,0
199,3749453, Premier League, 2003/2004, Arsenal, Leeds United,5,0,1,0,0,3749453,Arsenal,Leeds United,4.185711342,3.206894038,1.605543573,1.502007418,10.50015637,0.388772799,0.315274371,0.073498429,1,0
200,3749454, Premier League, 2003/2004, Manchester City, Arsenal,1,2,0,1,0,3749454,Manchester City,Arsenal,3.199101303,4.266377181,1.372963678,1.450688996,10.28913116,0.31847457,0.407094807,-0.088620237,0,1
201,3749462, Premier League, 2003/2004, Arsenal, Birmingham City,0,0,0,0,1,3749462,Arsenal,Birmingham City,5.087040617,2.773428585,1.751263342,1.645554794,11.25728734,0.442498438,0.25575763,0.186740808,1,0
202,3749465, Premier League, 2003/2004, Blackburn Rovers, Arsenal,0,2,0,1,0,3749465,Blackburn Rovers,Arsenal,3.304066208,4.43894884,1.444355529,1.370897522,10.5582681,0.305978989,0.427381347,-0.121402358,0,1
203,3749493, Premier League, 2003/2004, Arsenal, Everton,2,1,1,0,0,3749493,Arsenal,Everton,3.972343543,3.251620661,1.482341156,1.559852729,10.26615809,0.394485949,0.309181785,0.085304163,1,0
204,3749522, Premier League, 2003/2004, Arsenal, Wolverhampton Wanderers,3,0,1,0,0,3749522,Arsenal,Wolverhampton Wanderers,5.01466831,2.754299132,1.58818541,1.389482465,10.74663532,0.448137042,0.274783873,0.173353169,1,0
205,3749526, Premier League, 2003/2004, Charlton Athletic, Arsenal,1,1,0,0,1,3749526,Charlton Athletic,Arsenal,3.209953279,4.200460731,1.242079527,1.694788368,10.3472819,0.353973358,0.362196751,-0.008223393,0,1
206,3749528, Premier League, 2003/2004, Arsenal, Newcastle United,3,2,1,0,0,3749528,Arsenal,Newcastle United,3.851093874,3.353300782,1.681747449,1.622309904,10.50845201,0.360819684,0.32476128,0.036058403,1,0
207,3749552, Premier League, 2003/2004, Manchester United, Arsenal,0,0,0,0,1,3749552,Manchester United,Arsenal,4.087417799,3.994989563,1.299183647,1.370511257,10.75210227,0.386784399,0.364920446,0.021863953,1,0
208,3749590, Premier League, 2003/2004, Leicester City, Arsenal,1,1,0,0,1,3749590,Leicester City,Arsenal,2.786391234,4.492649302,1.483479739,1.617775757,10.38029603,0.281368397,0.419867918,-0.138499521,0,1
209,3749603, Premier League, 2003/2004, Fulham, Arsenal,0,1,0,1,0,3749603,Fulham,Arsenal,3.715885881,3.306213027,1.480544435,1.664565312,10.16720865,0.383576937,0.307084496,0.076492441,1,0
210,3749631, Premier League, 2003/2004, Arsenal, Southampton,2,0,1,0,0,3749631,Arsenal,Southampton,4.332571962,2.892538772,1.968863169,1.47662456,10.67059846,0.359898591,0.317205956,0.042692635,1,0
211,3749642, Premier League, 2003/2004, Arsenal, Charlton Athletic,2,1,1,0,0,3749642,Arsenal,Charlton Athletic,4.569101819,3.034072284,1.422120876,1.392669076,10.41796405,0.435752129,0.294061687,0.141690442,1,0
212,3750200, Champions League, 2006/2007, AC Milan, Liverpool,2,1,1,0,0,3750200,AC Milan,Liverpool,3.578072527,3.440660269,1.771541544,1.5239695,10.31424384,0.32290302,0.357586302,-0.034683282,0,1
213,3750201, Champions League, 2008/2009, Barcelona, Manchester United,2,0,1,0,0,3750201,Barcelona,Manchester United,4.379141299,3.910027278,1.116973394,1.078478862,10.48462083,0.414001311,0.376601297,0.037400013,1,0
214,3752619, Champions League, 2003/2004, AS Monaco, FC Porto,0,3,0,1,0,3752619,AS Monaco,FC Porto,4.099142519,3.033273652,1.552482159,1.82604813,10.51094646,0.416014724,0.262555584,0.15345914,1,0
215,3764440, La Liga, 2020/2021, Barcelona, Elche,3,0,1,0,0,3764440,Barcelona,Elche,5.562109911,3.218390543,1.299097858,1.109811032,11.18940934,0.480170393,0.304544884,0.17562551,1,0
216,3764661, La Liga, 2020/2021, Athletic Club, Barcelona,2,3,0,1,0,3764661,Athletic Club,Barcelona,3.742402407,5.115918806,1.027465974,0.888332466,10.77411965,0.334437431,0.487747722,-0.153310291,0,1
217,3773369, La Liga, 2020/2021, Barcelona, Huesca,4,1,1,0,0,3773369,Barcelona,Huesca,5.929325115,2.996085427,1.101606738,1.186326383,11.21334366,0.5363293,0.259634046,0.276695254,1,0
218,3773372, La Liga, 2020/2021, Barcelona, Atlético Madrid,0,0,0,0,1,3773372,Barcelona,Atlético Madrid,4.712469835,3.419370254,1.18279723,1.338809177,10.6534465,0.456986552,0.306319491,0.150667061,1,0
219,3773377, La Liga, 2020/2021, Barcelona, Valencia,2,2,0,0,1,3773377,Barcelona,Valencia,5.811577764,2.574480132,1.235860595,1.253317904,10.8752364,0.535991574,0.235123424,0.30086815,1,0
220,3773386, La Liga, 2020/2021, Deportivo Alavés, Barcelona,1,1,0,0,1,3773386,Deportivo Alavés,Barcelona,1.7571419,6.437023759,0.975354252,1.02702339,10.1965433,0.177394533,0.626227382,-0.448832849,0,1
221,3773403, La Liga, 2020/2021, Barcelona, Athletic Club,2,1,1,0,0,3773403,Barcelona,Athletic Club,4.968161431,3.688181245,1.192199124,1.269989396,11.1185312,0.45383258,0.324718338,0.129114242,1,0
222,3773415, La Liga, 2020/2021, Barcelona, Cádiz,1,1,0,0,1,3773415,Barcelona,Cádiz,6.859651754,1.651662726,1.372796473,1.14138452,11.02549547,0.601173872,0.170792749,0.430381123,1,0
223,3773457, La Liga, 2020/2021, Barcelona, Celta Vigo,1,2,0,1,0,3773457,Barcelona,Celta Vigo,5.426277662,2.550635641,1.845834285,1.576739729,11.39948732,0.452404829,0.247355878,0.20504895,1,0
224,3773466, La Liga, 2020/2021, Celta Vigo, Barcelona,0,3,0,1,0,3773466,Celta Vigo,Barcelona,3.761292397,4.513251681,1.260233792,1.139261434,10.6740393,0.341044279,0.43415842,-0.093114141,0,1
225,3773474, La Liga, 2020/2021, Barcelona, Real Valladolid,1,0,1,0,0,3773474,Barcelona,Real Valladolid,5.710916002,2.568673845,1.330120234,1.030476681,10.64018676,0.508569311,0.269573971,0.23899534,1,0
226,3773477, La Liga, 2020/2021, Barcelona, Real Betis,5,2,1,0,0,3773477,Barcelona,Real Betis,5.140850619,3.511555643,1.138642879,1.013014352,10.80406349,0.464197762,0.336649648,0.127548114,1,0
227,3773497, La Liga, 2020/2021, Real Madrid, Barcelona,2,1,1,0,0,3773497,Real Madrid,Barcelona,2.987580137,5.372543295,0.850097758,1.277556791,10.48777798,0.325620849,0.471509243,-0.145888394,0,1
228,3773523, La Liga, 2020/2021, Barcelona, Real Sociedad,2,1,1,0,0,3773523,Barcelona,Real Sociedad,4.196717129,3.872947885,1.278338561,1.127818523,10.4758221,0.386241486,0.384071807,0.002169679,1,0
229,3773526, La Liga, 2020/2021, Barcelona, Deportivo Alavés,5,1,1,0,0,3773526,Barcelona,Deportivo Alavés,6.251924326,2.357111557,1.321445723,0.941848157,10.87232976,0.54011669,0.251713219,0.28840347,1,0
230,3773547, La Liga, 2020/2021, Barcelona, Osasuna,4,0,1,0,0,3773547,Barcelona,Osasuna,6.294932151,2.781406596,1.029093067,0.87738248,10.98281429,0.559348579,0.267064261,0.292284318,1,0
231,3773552, La Liga, 2020/2021, Huesca, Barcelona,0,1,0,1,0,3773552,Huesca,Barcelona,2.750971285,6.063742469,0.931483966,0.966850657,10.71304838,0.260088247,0.562713391,-0.302625143,0,1
232,3773571, La Liga, 2020/2021, Real Valladolid, Barcelona,0,3,0,1,0,3773571,Real Valladolid,Barcelona,3.447069823,5.121527321,0.802135401,1.075740943,10.44647349,0.356165683,0.464072568,-0.107906885,0,1
233,3773585, La Liga, 2020/2021, Barcelona, Real Madrid,1,3,0,1,0,3773585,Barcelona,Real Madrid,4.113894892,4.158552293,1.285127901,1.244796908,10.80237199,0.377099021,0.38870012,-0.011601099,0,1
234,3773586, La Liga, 2020/2021, Barcelona, Granada,1,2,0,1,0,3773586,Barcelona,Granada,6.656116315,1.845404283,1.236104727,0.946671104,10.68429643,0.595891619,0.199810808,0.39608081,1,0
235,3773587, La Liga, 2020/2021, Getafe, Barcelona,1,0,1,0,0,3773587,Getafe,Barcelona,2.436300007,5.343387731,0.985342031,1.346919062,10.11194883,0.276690189,0.492665735,-0.215975545,0,1
236,3773597, La Liga, 2020/2021, Real Sociedad, Barcelona,1,6,0,1,0,3773597,Real Sociedad,Barcelona,2.849839569,5.344421362,1.142834992,1.173046399,10.51014232,0.274025878,0.505626831,-0.231600953,0,1
237,3773625, La Liga, 2020/2021, Sevilla, Barcelona,0,2,0,1,0,3773625,Sevilla,Barcelona,3.665830764,4.846584758,1.173130635,1.087693905,10.77324006,0.332341432,0.457802988,-0.125461555,0,1
238,3773631, La Liga, 2020/2021, Real Betis, Barcelona,2,3,0,1,0,3773631,Real Betis,Barcelona,3.258551308,5.652423774,1.035344138,0.810436106,10.75675533,0.282022151,0.54638519,-0.264363039,0,1
239,3773656, La Liga, 2020/2021, Atlético Madrid, Barcelona,1,0,1,0,0,3773656,Atlético Madrid,Barcelona,3.890980305,4.475177694,1.200665316,1.244649846,10.81147316,0.363961948,0.409860257,-0.045898308,0,1
240,3773660, La Liga, 2020/2021, Barcelona, Levante,1,0,1,0,0,3773660,Barcelona,Levante,5.670759034,2.962857927,1.023440483,0.992260167,10.64931761,0.52957184,0.281148366,0.248423474,1,0
241,3773661, La Liga, 2020/2021, Barcelona, Getafe,5,2,1,0,0,3773661,Barcelona,Getafe,6.64328588,1.919145042,1.297556652,1.196080376,11.05606795,0.591694048,0.182761297,0.408932751,1,0
242,3773665, La Liga, 2020/2021, Osasuna, Barcelona,0,2,0,1,0,3773665,Osasuna,Barcelona,3.317303483,5.481260913,0.841211612,0.964044759,10.60382077,0.324424253,0.505329907,-0.180905654,0,1
243,3773672, La Liga, 2020/2021, Barcelona, Sevilla,1,1,0,0,1,3773672,Barcelona,Sevilla,5.019374735,4.289222323,0.967157052,0.771857249,11.04761136,0.436662259,0.405926854,0.030735405,1,0
244,3813264, Indian Super league, 2021/2022, ATK Mohun Bagan, Hyderabad,2,2,0,0,1,3813264,ATK Mohun Bagan,Hyderabad,3.925374017,4.118573775,1.246758096,1.050335584,10.34104147,0.360597287,0.417269024,-0.056671737,0,1
245,3813265, Indian Super league, 2021/2022, East Bengal, Mumbai City,0,0,0,0,1,3813265,East Bengal,Mumbai City,2.148907574,4.804060492,1.513306172,1.581637818,10.04791206,0.220666663,0.471314719,-0.250648056,0,1
246,3813266, Indian Super league, 2021/2022, Goa, Chennaiyin,1,0,1,0,0,3813266,Goa,Chennaiyin,5.332627773,2.359853981,1.251521844,1.534860638,10.47886424,0.535932754,0.198162238,0.337770516,1,0
