,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,related_events,out,indv_prob,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,N_count,team1_entropy_segment,team2_entropy_segment,SEI
0,ca35a8b4-c573-4c08-9e7f-48f021b065b8,1,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Goa,Regular Play,Goa,0.0,,,0.0,,,,,,0.0,,,
1,687b9aba-02cc-4f6b-a5f1-19b20b40c1b9,2,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Goa,Regular Play,Bengaluru,0.0,,,0.0,,,,,,0.0,,,
2,6120767b-bb4c-4c1d-8125-8e9edecee08a,3,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Goa,Regular Play,Goa,0.0,['edf235f4-21e7-45b6-af66-d1a3f32307ce'],,0.0,,,,,,0.0,,,
3,edf235f4-21e7-45b6-af66-d1a3f32307ce,4,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Goa,Regular Play,Bengaluru,0.0,['6120767b-bb4c-4c1d-8125-8e9edecee08a'],,0.0,,,,,,0.0,,,
4,238bf71f-0910-4c35-9ad3-d36182d546b9,5,1,2023-04-30 00:00:00.429,0,0,Pass,2,Bengaluru,From Kick Off,Bengaluru,1.281701,['c9a6fb40-1641-4d12-856b-425bea65129f'],,9.502090459901178e-05,,0.0012696118902666182,,,0.0012696118902666182,0.0,,,
5,c9a6fb40-1641-4d12-856b-425bea65129f,6,1,2023-04-30 00:00:01.711,0,1,Ball Receipt*,2,Bengaluru,From Kick Off,Bengaluru,,['238bf71f-0910-4c35-9ad3-d36182d546b9'],,0.0003800836183960471,,0.005587892214540997,,,0.005587892214540997,0.0,,,
6,1fd74f37-05f3-4d74-8df1-ced5f08c426c,7,1,2023-04-30 00:00:01.711,0,1,Carry,2,Bengaluru,From Kick Off,Bengaluru,1.309502,"['307f03ea-0022-4aef-9d6f-a8d6384188c6', 'c9a6fb40-1641-4d12-856b-425bea65129f', 'd719b710-14d1-424b-9f06-cb0352a81521']",,0.00019004180919802353,,0.007937074185876209,,,0.007937074185876209,0.0,,,
7,d719b710-14d1-424b-9f06-cb0352a81521,8,1,2023-04-30 00:00:02.877,0,2,Pressure,2,Bengaluru,From Kick Off,Goa,0.700927,"['1fd74f37-05f3-4d74-8df1-ced5f08c426c', '307f03ea-0022-4aef-9d6f-a8d6384188c6']",,0.0,,0.007937074185876209,,,0.007937074185876209,0.0,,,
8,307f03ea-0022-4aef-9d6f-a8d6384188c6,9,1,2023-04-30 00:00:03.021,0,3,Pass,2,Bengaluru,From Kick Off,Bengaluru,2.478798,"['6404d4be-a2fd-47f3-9ec3-1d5bfc1986b0', 'd719b710-14d1-424b-9f06-cb0352a81521']",,9.502090459901178e-05,,0.009206686076142827,,,0.009206686076142827,0.0,,,
9,6404d4be-a2fd-47f3-9ec3-1d5bfc1986b0,10,1,2023-04-30 00:00:05.499,0,5,Ball Receipt*,2,Bengaluru,From Kick Off,Bengaluru,,['307f03ea-0022-4aef-9d6f-a8d6384188c6'],,0.0003800836183960471,,0.013524966400417206,,,0.013524966400417206,0.0,,,
10,8c71bc47-31c1-450d-abe6-9d17a0d8ec45,11,1,2023-04-30 00:00:05.619,0,5,Pass,2,Bengaluru,From Kick Off,Bengaluru,2.114499,['804958ed-33d4-42f3-b2cb-b738babc271d'],,9.502090459901178e-05,,0.014794578290683823,,,0.014794578290683823,0.0,,,
11,804958ed-33d4-42f3-b2cb-b738babc271d,12,1,2023-04-30 00:00:07.734,0,7,Ball Receipt*,2,Bengaluru,From Kick Off,Bengaluru,,['8c71bc47-31c1-450d-abe6-9d17a0d8ec45'],,0.0003800836183960471,,0.019112858614958202,,,0.019112858614958202,0.0,,,
12,aedfc96c-69fa-4175-bc68-5e15159c78e0,13,1,2023-04-30 00:00:07.736,0,7,Duel,2,Bengaluru,From Kick Off,Goa,0.0,['47e58ae0-eacd-47b7-9711-8f835568b4d7'],,0.0019004180919802356,,0.019112858614958202,,,0.019112858614958202,0.0,,,
13,47e58ae0-eacd-47b7-9711-8f835568b4d7,14,1,2023-04-30 00:00:07.736,0,7,Pass,2,Bengaluru,From Kick Off,Bengaluru,1.759105,['aedfc96c-69fa-4175-bc68-5e15159c78e0'],,9.502090459901178e-05,,0.02038247050522482,0.017178767461570744,,0.037561237966795565,1.0,,,
14,a0dd62e8-b2f5-4f2f-b7cf-4fbd0046ad52,15,1,2023-04-30 00:00:19.178,0,19,Pass,3,Goa,From Throw In,Goa,1.056613,['db1229f9-8caf-4202-99bc-f15464fe2044'],,9.502090459901178e-05,0.0012696118902666182,0.02038247050522482,0.017178767461570744,,0.038830849857062186,1.0,,,
15,db1229f9-8caf-4202-99bc-f15464fe2044,16,1,2023-04-30 00:00:20.234,0,20,Ball Receipt*,3,Goa,From Throw In,Goa,,['a0dd62e8-b2f5-4f2f-b7cf-4fbd0046ad52'],,0.0003800836183960471,0.005587892214540997,0.02038247050522482,0.017178767461570744,,0.043149130181336565,1.0,,,
16,6e84d067-0c26-4087-9c9d-72684d3f8e79,17,1,2023-04-30 00:00:20.648,0,20,Foul Committed,3,Goa,From Throw In,Bengaluru,0.0,['b7c4b9b1-5135-433a-aa1c-1122a25c3267'],,0.0009502090459901178,0.005587892214540997,0.02038247050522482,0.017178767461570744,0.00953959277677549,0.05268872295811205,1.0,0.6131530741136194,0.893945195464627,-0.2807921213510076
17,b7c4b9b1-5135-433a-aa1c-1122a25c3267,18,1,2023-04-30 00:00:20.648,0,20,Foul Won,3,Goa,From Throw In,Goa,0.0,['6e84d067-0c26-4087-9c9d-72684d3f8e79'],,0.0015203344735841885,0.019820344564470134,0.02038247050522482,0.017178767461570744,0.00953959277677549,0.06692117530804119,1.0,0.6954256943126986,0.703825516015877,-0.008399821703178323
18,d3a59e0d-c75c-4c1b-8770-55b048a4c85a,19,1,2023-04-30 00:00:39.282,0,39,Pass,4,Goa,From Free Kick,Goa,1.409389,['b49eea03-64e1-4794-a031-ef3b304b15de'],,9.502090459901178e-05,0.02108995645473675,0.02038247050522482,0.017178767461570744,0.00953959277677549,0.06819078719830782,1.0,0.7010964187002283,0.6907213229053305,0.010375095794897815
19,f525ea50-a617-4cc7-90aa-9a3c0d01339b,20,1,2023-04-30 00:00:40.648,0,40,Pressure,4,Goa,From Free Kick,Bengaluru,0.231962,['b49eea03-64e1-4794-a031-ef3b304b15de'],,0.0,0.02108995645473675,0.02038247050522482,0.017178767461570744,0.00953959277677549,0.06819078719830782,1.0,0.7010964187002283,0.6907213229053305,0.010375095794897815
