,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,related_events,out,indv_prob,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,N_count,team1_entropy_segment,team2_entropy_segment,SEI
0,6956c1fc-2916-479a-9593-df61485a2609,1,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Levante,Regular Play,Levante,0.0,,,0.0,,,,,,0.0,,,
1,b85010d8-1d17-407f-b7b1-b2c65032bb3a,2,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Levante,Regular Play,Barcelona,0.0,,,0.0,,,,,,0.0,,,
2,ef11fdfc-9065-49ca-9090-aab63f18ce15,3,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Levante,Regular Play,Barcelona,0.0,['8dba095b-4aab-482f-a626-0e269a2654aa'],,0.0,,,,,,0.0,,,
3,8dba095b-4aab-482f-a626-0e269a2654aa,4,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Levante,Regular Play,Levante,0.0,['ef11fdfc-9065-49ca-9090-aab63f18ce15'],,0.0,,,,,,0.0,,,
4,5657af2f-c4fb-408b-a35a-76302117949b,5,1,2023-04-30 00:00:00.891,0,0,Pass,2,Levante,From Kick Off,Levante,0.9757,['2adf3692-cd58-4645-b17d-74f09e4656d6'],,6.633499170812605e-05,0.0009207210866782629,,,,0.0009207210866782629,0.0,,,
5,3dcf8018-6484-4372-90ff-97c4a83f8cda,6,1,2023-04-30 00:00:01.385,0,1,Pressure,2,Levante,From Kick Off,Barcelona,0.822383,"['2adf3692-cd58-4645-b17d-74f09e4656d6', '7d606178-55f7-4cab-8ce0-b3a22c0b418a', '8db24a59-6275-4d34-b12a-e806d1cefb44']",,0.0,0.0009207210866782629,,,,0.0009207210866782629,0.0,,,
6,2adf3692-cd58-4645-b17d-74f09e4656d6,7,1,2023-04-30 00:00:01.867,0,1,Ball Receipt*,2,Levante,From Kick Off,Levante,,"['3dcf8018-6484-4372-90ff-97c4a83f8cda', '5657af2f-c4fb-408b-a35a-76302117949b']",,0.0002653399668325042,0.004072925499726305,,,,0.004072925499726305,0.0,,,
7,7d606178-55f7-4cab-8ce0-b3a22c0b418a,8,1,2023-04-30 00:00:01.867,0,1,Carry,2,Levante,From Kick Off,Levante,0.041600000000000005,"['2adf3692-cd58-4645-b17d-74f09e4656d6', '3dcf8018-6484-4372-90ff-97c4a83f8cda', '8db24a59-6275-4d34-b12a-e806d1cefb44']",,0.00013266998341625208,0.005781697689666579,,,,0.005781697689666579,0.0,,,
8,8db24a59-6275-4d34-b12a-e806d1cefb44,9,1,2023-04-30 00:00:01.908,0,1,Pass,2,Levante,From Kick Off,Levante,1.9581,"['3dcf8018-6484-4372-90ff-97c4a83f8cda', '9e5da2bd-d6c8-4fbf-8f47-f804c1a71e7e']",,6.633499170812605e-05,0.006702418776344842,,,,0.006702418776344842,0.0,,,
9,9e5da2bd-d6c8-4fbf-8f47-f804c1a71e7e,10,1,2023-04-30 00:00:03.866,0,3,Ball Receipt*,2,Levante,From Kick Off,Levante,,['8db24a59-6275-4d34-b12a-e806d1cefb44'],,0.0002653399668325042,0.009854623189392885,,,,0.009854623189392885,0.0,,,
10,5d05ea82-3ba5-476f-90f6-c02af2276cef,11,1,2023-04-30 00:00:03.866,0,3,Carry,2,Levante,From Kick Off,Levante,1.474969,"['03e3dfed-070e-4c7f-a018-4cb1a241f6a2', '9e5da2bd-d6c8-4fbf-8f47-f804c1a71e7e']",,0.00013266998341625208,0.011563395379333158,,,,0.011563395379333158,0.0,,,
11,03e3dfed-070e-4c7f-a018-4cb1a241f6a2,12,1,2023-04-30 00:00:05.341,0,5,Pass,2,Levante,From Kick Off,Levante,2.057231,['7872337d-f93a-4f31-98dc-05137f5cf417'],,6.633499170812605e-05,0.01248411646601142,,,,0.01248411646601142,0.0,,,
12,4d52d35f-b931-40be-ac36-b069877a86a1,13,1,2023-04-30 00:00:07.063,0,7,Pressure,2,Levante,From Kick Off,Barcelona,1.5354,"['4665c93a-5dfb-46b1-8715-1bfc28e8805d', '7872337d-f93a-4f31-98dc-05137f5cf417']",,0.0,0.01248411646601142,,,,0.01248411646601142,0.0,,,
13,7872337d-f93a-4f31-98dc-05137f5cf417,14,1,2023-04-30 00:00:07.398,0,7,Ball Receipt*,2,Levante,From Kick Off,Levante,,"['03e3dfed-070e-4c7f-a018-4cb1a241f6a2', '4d52d35f-b931-40be-ac36-b069877a86a1']",,0.0002653399668325042,0.015636320879059463,,,,0.015636320879059463,0.0,,,
14,4665c93a-5dfb-46b1-8715-1bfc28e8805d,15,1,2023-04-30 00:00:07.398,0,7,Carry,2,Levante,From Kick Off,Levante,1.4955,"['4d52d35f-b931-40be-ac36-b069877a86a1', '7872337d-f93a-4f31-98dc-05137f5cf417', 'f06428f4-29de-49e5-8e27-492aace6eb19']",,0.00013266998341625208,0.017345093068999735,,,,0.017345093068999735,0.0,,,
