,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,related_events,out,half_end,indv_prob,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,N_count,team1_entropy_segment,team2_entropy_segment,SEI
15,2e36dbf4-612f-4b71-96f3-3c695ece5b06,16,1,2023-04-30 00:00:10.450,0,10,Carry,3,Barcelona,Regular Play,Barcelona,3.84058,"['11a40073-dfcc-42dc-863b-704d79d3cff8', '645a3780-9cbd-414a-93af-93c8360db7bb', 'b02565e3-4a45-42d1-a597-4831e72bfb2f']",,,0.00015542430836182778,0.01873096086517367,0.009993683688137956,,0.014500422949588709,0.04322506750290034,1.0,,,
16,11a40073-dfcc-42dc-863b-704d79d3cff8,17,1,2023-04-30 00:00:14.291,0,14,Pass,3,Barcelona,Regular Play,Barcelona,1.826919,['d3c9b323-efc2-4c83-96f8-985ab31b3d2b'],,,7.771215418091389e-05,0.01873096086517367,0.011054571178086102,,0.014500422949588709,0.044285954992848486,1.0,,,
17,d3c9b323-efc2-4c83-96f8-985ab31b3d2b,18,1,2023-04-30 00:00:16.118,0,16,Ball Receipt*,3,Barcelona,Regular Play,Barcelona,,['11a40073-dfcc-42dc-863b-704d79d3cff8'],,,0.00031084861672365556,0.01873096086517367,0.014676423904431374,,0.014500422949588709,0.04790780771919376,1.0,,,
18,68092f70-c3a9-4117-b11f-7ebee942b305,19,1,2023-04-30 00:00:16.118,0,16,Carry,3,Barcelona,Regular Play,Barcelona,2.12534,"['671682dc-0130-4dce-9bd8-ba472fac4080', 'd3c9b323-efc2-4c83-96f8-985ab31b3d2b']",,,0.00015542430836182778,0.01873096086517367,0.016642774575965837,,0.014500422949588709,0.049874158390728215,1.0,,,
19,671682dc-0130-4dce-9bd8-ba472fac4080,20,1,2023-04-30 00:00:18.243,0,18,Pass,3,Barcelona,Regular Play,Barcelona,0.881523,['a1c6ce72-c915-43a6-86e4-216accd9f9db'],,,7.771215418091389e-05,0.01873096086517367,0.01770366206591398,,0.014500422949588709,0.05093504588067636,1.0,,,
20,a1c6ce72-c915-43a6-86e4-216accd9f9db,21,1,2023-04-30 00:00:19.125,0,19,Ball Receipt*,3,Barcelona,Regular Play,Barcelona,,['671682dc-0130-4dce-9bd8-ba472fac4080'],,,0.00031084861672365556,0.01873096086517367,0.02132551479225925,,0.014500422949588709,0.054556898607021634,1.0,,,
21,0ffaa667-b2a9-4bba-ab9d-300da6401c7c,22,1,2023-04-30 00:00:19.125,0,19,Carry,3,Barcelona,Regular Play,Barcelona,7.6966909999999995,"['a1c6ce72-c915-43a6-86e4-216accd9f9db', 'e31e27f6-da7b-4e64-ac24-29513326cc9d']",,,0.00015542430836182778,0.01873096086517367,0.023291865463793714,,0.014500422949588709,0.05652324927855609,1.0,,,
22,e31e27f6-da7b-4e64-ac24-29513326cc9d,23,1,2023-04-30 00:00:26.821,0,26,Pass,3,Barcelona,Regular Play,Barcelona,3.327927,"['24f4d7ba-6a71-4f7a-a8b2-30910bfb3ae7', '357831e9-711c-4bd8-a4c1-643941e20b00']",,,7.771215418091389e-05,0.01873096086517367,0.024352752953741858,,0.014500422949588709,0.05758413676850424,1.0,,,
23,24f4d7ba-6a71-4f7a-a8b2-30910bfb3ae7,24,1,2023-04-30 00:00:30.149,0,30,Ball Receipt*,3,Barcelona,Regular Play,Barcelona,,['e31e27f6-da7b-4e64-ac24-29513326cc9d'],,,0.00031084861672365556,0.01873096086517367,0.02797460568008713,,0.014500422949588709,0.06120598949484951,1.0,,,
24,357831e9-711c-4bd8-a4c1-643941e20b00,25,1,2023-04-30 00:00:30.149,0,30,Pass,4,Athletic Club,Regular Play,Athletic Club,1.612378,"['3c3f8f6d-2a1e-4da7-8b7f-12e97b7db90d', 'e31e27f6-da7b-4e64-ac24-29513326cc9d']",,,7.771215418091389e-05,0.019791848355121815,0.02797460568008713,,0.014500422949588709,0.06226687698479766,1.0,,,
25,0f23eaed-f995-427e-8ff3-3f0123a3a21c,26,1,2023-04-30 00:00:31.553,0,31,Pressure,4,Athletic Club,Regular Play,Barcelona,1.003281,"['3c3f8f6d-2a1e-4da7-8b7f-12e97b7db90d', 'd1c3a6bc-9aa5-4c49-a037-7280dafe22af']",,,0.0,0.019791848355121815,0.02797460568008713,,0.014500422949588709,0.06226687698479766,1.0,,,
26,3c3f8f6d-2a1e-4da7-8b7f-12e97b7db90d,27,1,2023-04-30 00:00:31.762,0,31,Ball Receipt*,4,Athletic Club,Regular Play,Athletic Club,,"['0f23eaed-f995-427e-8ff3-3f0123a3a21c', '357831e9-711c-4bd8-a4c1-643941e20b00']",,,0.00031084861672365556,0.023413701081467085,0.02797460568008713,,0.014500422949588709,0.06588872971114293,1.0,,,
27,d1c3a6bc-9aa5-4c49-a037-7280dafe22af,28,1,2023-04-30 00:00:31.762,0,31,Carry,4,Athletic Club,Regular Play,Athletic Club,1.022222,"['0f23eaed-f995-427e-8ff3-3f0123a3a21c', '3c3f8f6d-2a1e-4da7-8b7f-12e97b7db90d', 'c5cdc426-8fbf-476b-b5a5-0fe27c50b8ff']",,,0.00015542430836182778,0.025380051753001547,0.02797460568008713,,0.014500422949588709,0.06785508038267739,1.0,,,
28,c5cdc426-8fbf-476b-b5a5-0fe27c50b8ff,29,1,2023-04-30 00:00:32.784,0,32,Pass,4,Athletic Club,Regular Play,Athletic Club,3.7882,['a91e8021-9f35-402b-ad83-09db248370e1'],,,7.771215418091389e-05,0.02644093924294969,0.02797460568008713,,0.014500422949588709,0.06891596787262554,1.0,,,
29,a91e8021-9f35-402b-ad83-09db248370e1,30,1,2023-04-30 00:00:36.572,0,36,Ball Receipt*,4,Athletic Club,Regular Play,Athletic Club,,['c5cdc426-8fbf-476b-b5a5-0fe27c50b8ff'],,,0.00031084861672365556,0.030062791969294962,0.02797460568008713,,0.014500422949588709,0.0725378205989708,1.0,,,
30,6aec8da9-8971-4087-a1bb-3561b50a7e58,31,1,2023-04-30 00:00:36.610,0,36,Duel,4,Athletic Club,Regular Play,Barcelona,0.0,['24c8763f-b483-4b7d-8093-1f33a2f2d46f'],,,0.0015542430836182777,0.030062791969294962,0.02797460568008713,,0.014500422949588709,0.0725378205989708,1.0,,,
31,24c8763f-b483-4b7d-8093-1f33a2f2d46f,32,1,2023-04-30 00:00:36.610,0,36,Pass,4,Athletic Club,Regular Play,Athletic Club,2.936957,"['562bf663-2c17-4e10-98a9-c84c5414f10c', '6aec8da9-8971-4087-a1bb-3561b50a7e58']",,,7.771215418091389e-05,0.031123679459243107,0.02797460568008713,,0.029000845899177417,0.08809913103850765,2.0,,,
32,2ca1497c-d3ba-406a-bcb8-8eb5be6f92d6,33,1,2023-04-30 00:00:38.463,0,38,Pressure,4,Athletic Club,Regular Play,Barcelona,3.624959,"['562bf663-2c17-4e10-98a9-c84c5414f10c', 'd5789277-b93c-4a94-ad43-b80a93f1784f']",,,0.0,0.031123679459243107,0.02797460568008713,,0.029000845899177417,0.08809913103850765,2.0,,,
33,562bf663-2c17-4e10-98a9-c84c5414f10c,34,1,2023-04-30 00:00:39.546,0,39,Ball Receipt*,4,Athletic Club,Regular Play,Athletic Club,,"['24c8763f-b483-4b7d-8093-1f33a2f2d46f', '2ca1497c-d3ba-406a-bcb8-8eb5be6f92d6']",,,0.00031084861672365556,0.03474553218558838,0.02797460568008713,,0.029000845899177417,0.09172098376485294,2.0,,,
34,d5789277-b93c-4a94-ad43-b80a93f1784f,35,1,2023-04-30 00:00:39.546,0,39,Carry,4,Athletic Club,Regular Play,Athletic Club,2.604843,"['1c580097-7658-4345-9521-b3437833afee', '2ca1497c-d3ba-406a-bcb8-8eb5be6f92d6', '562bf663-2c17-4e10-98a9-c84c5414f10c']",,,0.00015542430836182778,0.036711882857122846,0.02797460568008713,,0.029000845899177417,0.09368733443638738,2.0,,,
35,1c580097-7658-4345-9521-b3437833afee,36,1,2023-04-30 00:00:42.151,0,42,Pass,4,Athletic Club,Regular Play,Athletic Club,1.474205,['2485ad36-27e3-4036-bde0-e9e0bc0c08c6'],,,7.771215418091389e-05,0.037772770347070994,0.02797460568008713,,0.029000845899177417,0.09474822192633553,2.0,,,
36,0792f4ec-dda5-4e36-8e84-8ab82b1beffd,37,1,2023-04-30 00:00:43.488,0,43,Pressure,4,Athletic Club,Regular Play,Barcelona,2.159373,"['2485ad36-27e3-4036-bde0-e9e0bc0c08c6', '5a253fa3-0a96-490e-bb33-a869d878ce06', '933cbbdc-c39c-4e19-bea5-fd725b470153']",,,0.0,0.037772770347070994,0.02797460568008713,,0.029000845899177417,0.09474822192633553,2.0,,,
37,2485ad36-27e3-4036-bde0-e9e0bc0c08c6,38,1,2023-04-30 00:00:43.626,0,43,Ball Receipt*,4,Athletic Club,Regular Play,Athletic Club,,"['0792f4ec-dda5-4e36-8e84-8ab82b1beffd', '1c580097-7658-4345-9521-b3437833afee']",,,0.00031084861672365556,0.041394623073416265,0.02797460568008713,,0.029000845899177417,0.0983700746526808,2.0,,,
38,5a253fa3-0a96-490e-bb33-a869d878ce06,39,1,2023-04-30 00:00:43.626,0,43,Carry,4,Athletic Club,Regular Play,Athletic Club,1.945595,"['0792f4ec-dda5-4e36-8e84-8ab82b1beffd', '2485ad36-27e3-4036-bde0-e9e0bc0c08c6', '933cbbdc-c39c-4e19-bea5-fd725b470153']",,,0.00015542430836182778,0.04336097374495073,0.02797460568008713,,0.029000845899177417,0.10033642532421527,2.0,,,
39,933cbbdc-c39c-4e19-bea5-fd725b470153,40,1,2023-04-30 00:00:45.571,0,45,Pass,4,Athletic Club,Regular Play,Athletic Club,0.674207,"['01041ea0-88d4-40ba-8d6c-5ffae1c1a805', '0792f4ec-dda5-4e36-8e84-8ab82b1beffd']",,,7.771215418091389e-05,0.04442186123489888,0.02797460568008713,,0.029000845899177417,0.10139731281416342,2.0,,,
40,01041ea0-88d4-40ba-8d6c-5ffae1c1a805,41,1,2023-04-30 00:00:46.245,0,46,Ball Receipt*,4,Athletic Club,Regular Play,Athletic Club,,['933cbbdc-c39c-4e19-bea5-fd725b470153'],,,0.00031084861672365556,0.04804371396124415,0.02797460568008713,,0.029000845899177417,0.10501916554050869,2.0,,,
41,a5989e92-1ee0-43ee-8d2e-94c999a44328,42,1,2023-04-30 00:00:46.245,0,46,Carry,4,Athletic Club,Regular Play,Athletic Club,1.427093,"['01041ea0-88d4-40ba-8d6c-5ffae1c1a805', 'f0446114-02cc-4e0f-bc38-2a797d679c48']",,,0.00015542430836182778,0.050010064632778614,0.02797460568008713,,0.029000845899177417,0.10698551621204316,2.0,,,
42,f0446114-02cc-4e0f-bc38-2a797d679c48,43,1,2023-04-30 00:00:47.672,0,47,Pass,4,Athletic Club,Regular Play,Athletic Club,2.620285,['53c2ea4c-54fe-4059-83d1-beec879a6502'],,,7.771215418091389e-05,0.05107095212272676,0.02797460568008713,,0.029000845899177417,0.10804640370199131,2.0,,,
43,53c2ea4c-54fe-4059-83d1-beec879a6502,44,1,2023-04-30 00:00:50.293,0,50,Ball Receipt*,4,Athletic Club,Regular Play,Athletic Club,,['f0446114-02cc-4e0f-bc38-2a797d679c48'],,,0.00031084861672365556,0.05469280484907203,0.02797460568008713,,0.029000845899177417,0.11166825642833658,2.0,,,
44,e004fdb9-44c6-48a2-81f2-d8db882b953a,45,1,2023-04-30 00:00:50.293,0,50,Carry,4,Athletic Club,Regular Play,Athletic Club,0.755415,"['53c2ea4c-54fe-4059-83d1-beec879a6502', '5e988ed2-7878-4800-bbab-ed5c6c573621']",,,0.00015542430836182778,0.0566591555206065,0.02797460568008713,,0.029000845899177417,0.11363460709987105,2.0,,,
45,5e988ed2-7878-4800-bbab-ed5c6c573621,46,1,2023-04-30 00:00:51.048,0,51,Pass,4,Athletic Club,Regular Play,Athletic Club,1.157834,"['a869570f-dd14-433e-99e8-94a760b4a336', 'e558bc36-696a-481c-ad09-b61b7d73ce32']",,,7.771215418091389e-05,0.057720043010554646,0.02797460568008713,,0.029000845899177417,0.1146954945898192,2.0,,,
46,e558bc36-696a-481c-ad09-b61b7d73ce32,47,1,2023-04-30 00:00:52.206,0,52,Ball Receipt*,4,Athletic Club,Regular Play,Athletic Club,,['5e988ed2-7878-4800-bbab-ed5c6c573621'],,,0.00031084861672365556,0.06134189573689992,0.02797460568008713,,0.029000845899177417,0.11831734731616447,2.0,,,
47,a869570f-dd14-433e-99e8-94a760b4a336,48,1,2023-04-30 00:00:52.206,0,52,Goal Keeper,5,Barcelona,From Keeper,Barcelona,0.0,['5e988ed2-7878-4800-bbab-ed5c6c573621'],,,0.0,0.06134189573689992,0.02797460568008713,,0.029000845899177417,0.11831734731616447,2.0,,,
48,7bd2d509-02c2-49be-9dc9-70a5aa1b1573,49,1,2023-04-30 00:00:56.880,0,56,Pass,5,Barcelona,From Keeper,Barcelona,2.4848,['cd7baca0-9110-4a08-90c3-94083e50b234'],,,7.771215418091389e-05,0.06134189573689992,0.029035493170035273,,0.029000845899177417,0.11937823480611262,2.0,,,
49,cd7baca0-9110-4a08-90c3-94083e50b234,50,1,2023-04-30 00:00:59.365,0,59,Ball Receipt*,5,Barcelona,From Keeper,Barcelona,,['7bd2d509-02c2-49be-9dc9-70a5aa1b1573'],,,0.00031084861672365556,0.06134189573689992,0.032657345896380544,,0.029000845899177417,0.12300008753245789,2.0,,,
50,1e70b895-97e5-4e2d-89fc-b66072231e9d,51,1,2023-04-30 00:01:00.755,1,0,Pass,5,Barcelona,From Keeper,Barcelona,1.924563,['ac3c950f-194d-4cc6-a68a-9d2ed2743d33'],,,7.771215418091389e-05,0.06134189573689992,0.03371823338632869,,0.029000845899177417,0.12406097502240604,2.0,,,
51,ac3c950f-194d-4cc6-a68a-9d2ed2743d33,52,1,2023-04-30 00:01:02.679,1,2,Ball Receipt*,5,Barcelona,From Keeper,Barcelona,,['1e70b895-97e5-4e2d-89fc-b66072231e9d'],,,0.00031084861672365556,0.06134189573689992,0.03734008611267396,,0.029000845899177417,0.1276828277487513,2.0,,,
52,38f70e9a-7630-4822-8bfb-12e524ca2218,53,1,2023-04-30 00:01:02.679,1,2,Carry,5,Barcelona,From Keeper,Barcelona,0.160637,"['ac3c950f-194d-4cc6-a68a-9d2ed2743d33', 'b86ce5ee-4dc2-4f0c-b683-c16fea28c7bd']",,,0.00015542430836182778,0.06134189573689992,0.03930643678420843,,0.029000845899177417,0.12964917842028575,2.0,,,
53,b86ce5ee-4dc2-4f0c-b683-c16fea28c7bd,54,1,2023-04-30 00:01:02.840,1,2,Pass,5,Barcelona,From Keeper,Barcelona,0.690008,['8031f046-488a-46b6-9f56-9263cbbba2ac'],,,7.771215418091389e-05,0.06134189573689992,0.040367324274156575,,0.029000845899177417,0.1307100659102339,2.0,,,
54,8031f046-488a-46b6-9f56-9263cbbba2ac,55,1,2023-04-30 00:01:03.530,1,3,Ball Receipt*,5,Barcelona,From Keeper,Barcelona,,['b86ce5ee-4dc2-4f0c-b683-c16fea28c7bd'],,,0.00031084861672365556,0.06134189573689992,0.043989177000501846,,0.029000845899177417,0.13433191863657917,2.0,,,
55,da68bee9-8b49-489b-9c4c-8c37b817112e,56,1,2023-04-30 00:01:03.530,1,3,Carry,5,Barcelona,From Keeper,Barcelona,0.039992,"['057759de-ccdc-4e6c-aff1-fa7eac6aab03', '8031f046-488a-46b6-9f56-9263cbbba2ac']",,,0.00015542430836182778,0.06134189573689992,0.04595552767203631,,0.029000845899177417,0.13629826930811365,2.0,,,
56,057759de-ccdc-4e6c-aff1-fa7eac6aab03,57,1,2023-04-30 00:01:03.570,1,3,Pass,5,Barcelona,From Keeper,Barcelona,0.3546,"['3bac2810-1b2d-4b9f-a2f3-88b04c166003', 'f294ea4c-961a-4f14-abd7-e0a34d7d887b']",,,7.771215418091389e-05,0.06134189573689992,0.04701641516198446,,0.029000845899177417,0.1373591567980618,2.0,,,
57,3bac2810-1b2d-4b9f-a2f3-88b04c166003,58,1,2023-04-30 00:01:03.925,1,3,Ball Receipt*,5,Barcelona,From Keeper,Barcelona,,['057759de-ccdc-4e6c-aff1-fa7eac6aab03'],,,0.00031084861672365556,0.06134189573689992,0.05063826788832973,,0.029000845899177417,0.14098100952440706,2.0,,,
58,f294ea4c-961a-4f14-abd7-e0a34d7d887b,59,1,2023-04-30 00:01:03.925,1,3,Interception,5,Barcelona,From Keeper,Athletic Club,0.0,['057759de-ccdc-4e6c-aff1-fa7eac6aab03'],,,0.0023313646254274167,0.06134189573689992,0.05063826788832973,,0.04938771944217762,0.16136788306740726,2.0,,,
59,dd040025-177d-4c6d-bb88-bd1bfe7062b2,60,1,2023-04-30 00:01:12.408,1,12,Pass,6,Barcelona,From Throw In,Barcelona,2.0517,['3edeb6b4-e92e-4e87-bca8-1510213b6447'],,,7.771215418091389e-05,0.06134189573689992,0.05169915537827788,,0.04938771944217762,0.1624287705573554,2.0,,,
60,3edeb6b4-e92e-4e87-bca8-1510213b6447,61,1,2023-04-30 00:01:14.460,1,14,Ball Receipt*,6,Barcelona,From Throw In,Barcelona,,['dd040025-177d-4c6d-bb88-bd1bfe7062b2'],,,0.00031084861672365556,0.06134189573689992,0.05532100810462315,,0.04938771944217762,0.16605062328370068,2.0,,,
61,34590904-2fa5-482b-b352-86eb5df7c9f6,62,1,2023-04-30 00:01:14.576,1,14,Pass,6,Barcelona,From Throw In,Barcelona,1.3764,['3974a36f-bc67-4de1-8f47-fcfd56e07abe'],,,7.771215418091389e-05,0.06134189573689992,0.056381895594571296,,0.04938771944217762,0.16711151077364883,2.0,,,
62,3974a36f-bc67-4de1-8f47-fcfd56e07abe,63,1,2023-04-30 00:01:15.952,1,15,Ball Receipt*,6,Barcelona,From Throw In,Barcelona,,['34590904-2fa5-482b-b352-86eb5df7c9f6'],,,0.00031084861672365556,0.06134189573689992,0.06000374832091657,,0.04938771944217762,0.1707333634999941,2.0,,,
63,69787c4b-8166-4821-a255-98dbd80b4755,64,1,2023-04-30 00:01:15.992,1,15,Pass,6,Barcelona,From Throw In,Barcelona,5.780094,"['4ee6a87c-b541-480c-9fd8-7efb0a9763ab', '5f982e55-5468-4bc5-adf3-2d67d1cc0fcb']",,,7.771215418091389e-05,0.06134189573689992,0.061064635810864715,,0.04938771944217762,0.17179425098994225,2.0,,,
64,4ee6a87c-b541-480c-9fd8-7efb0a9763ab,65,1,2023-04-30 00:01:21.772,1,21,Ball Receipt*,6,Barcelona,From Throw In,Barcelona,,['69787c4b-8166-4821-a255-98dbd80b4755'],,,0.00031084861672365556,0.06134189573689992,0.06468648853720999,,0.04938771944217762,0.17541610371628752,2.0,,,
65,5f982e55-5468-4bc5-adf3-2d67d1cc0fcb,66,1,2023-04-30 00:01:21.772,1,21,Ball Recovery,7,Athletic Club,Regular Play,Athletic Club,0.0,['69787c4b-8166-4821-a255-98dbd80b4755'],,,0.0007771215418091389,0.0693692287535034,0.06468648853720999,,0.04938771944217762,0.183443436732891,2.0,,,
66,597d24cb-c6a5-4913-87f8-bb418be4e68c,67,1,2023-04-30 00:01:21.772,1,21,Carry,7,Athletic Club,Regular Play,Athletic Club,0.611706,"['2242f03b-191a-47c7-abb2-636e51a64597', '5f982e55-5468-4bc5-adf3-2d67d1cc0fcb']",,,0.00015542430836182778,0.07133557942503786,0.06468648853720999,,0.04938771944217762,0.18540978740442549,2.0,,,
67,2242f03b-191a-47c7-abb2-636e51a64597,68,1,2023-04-30 00:01:22.384,1,22,Pass,7,Athletic Club,Regular Play,Athletic Club,3.0875,['5e5f208a-8683-4aed-a958-9059737dc560'],,,7.771215418091389e-05,0.07239646691498601,0.06468648853720999,,0.04938771944217762,0.18647067489437363,2.0,,,
68,5e5f208a-8683-4aed-a958-9059737dc560,69,1,2023-04-30 00:01:25.472,1,25,Ball Receipt*,7,Athletic Club,Regular Play,Athletic Club,,['2242f03b-191a-47c7-abb2-636e51a64597'],,,0.00031084861672365556,0.07601831964133128,0.06468648853720999,,0.04938771944217762,0.19009252762071888,2.0,,,
69,d19c1959-6929-47f3-befa-8907588c4492,70,1,2023-04-30 00:01:25.605,1,25,Pressure,7,Athletic Club,Regular Play,Barcelona,0.8965369999999999,,,,0.0,0.07601831964133128,0.06468648853720999,,0.04938771944217762,0.19009252762071888,2.0,,,
70,b34ab4ab-3189-4a2b-857f-37c5bcd7e28c,71,1,2023-04-30 00:01:26.553,1,26,Pass,7,Athletic Club,Regular Play,Athletic Club,0.9189269999999999,['1d6fc335-5508-40b3-ab7d-122476bb97d5'],,,7.771215418091389e-05,0.07707920713127943,0.06468648853720999,,0.04938771944217762,0.19115341511066702,2.0,,,
71,1d6fc335-5508-40b3-ab7d-122476bb97d5,72,1,2023-04-30 00:01:27.472,1,27,Ball Receipt*,7,Athletic Club,Regular Play,Athletic Club,,['b34ab4ab-3189-4a2b-857f-37c5bcd7e28c'],,,0.00031084861672365556,0.0807010598576247,0.06468648853720999,,0.04938771944217762,0.19477526783701232,2.0,,,
72,17c2754d-e9d3-418d-b1cb-ce245310f321,73,1,2023-04-30 00:01:27.472,1,27,Carry,7,Athletic Club,Regular Play,Athletic Club,2.542492,"['1d6fc335-5508-40b3-ab7d-122476bb97d5', '46c47704-a87e-4700-b0a3-efb7c2795dba', '48db0aea-7c89-482c-a8f2-9421b6dba48f']",,,0.00015542430836182778,0.08266741052915916,0.06468648853720999,,0.04938771944217762,0.19674161850854677,2.0,,,
73,46c47704-a87e-4700-b0a3-efb7c2795dba,74,1,2023-04-30 00:01:27.661,1,27,Pressure,7,Athletic Club,Regular Play,Barcelona,2.353317,"['17c2754d-e9d3-418d-b1cb-ce245310f321', '48db0aea-7c89-482c-a8f2-9421b6dba48f']",,,0.0,0.08266741052915916,0.06468648853720999,,0.04938771944217762,0.19674161850854677,2.0,,,
74,48db0aea-7c89-482c-a8f2-9421b6dba48f,75,1,2023-04-30 00:01:30.015,1,30,Dispossessed,7,Athletic Club,Regular Play,Athletic Club,0.0,"['46c47704-a87e-4700-b0a3-efb7c2795dba', 'c7f651f4-1138-4d8c-bd16-ffedc6d3f5e5']",,,0.0015542430836182775,0.08266741052915916,0.06468648853720999,0.014500422949588709,0.04938771944217762,0.21124204145813547,2.0,0.6937802338459708,0.60866023657728,0.0851199972686908
75,c7f651f4-1138-4d8c-bd16-ffedc6d3f5e5,76,1,2023-04-30 00:01:30.015,1,30,Duel,8,Barcelona,Regular Play,Barcelona,0.0,['48db0aea-7c89-482c-a8f2-9421b6dba48f'],,,0.0015542430836182777,0.08266741052915916,0.06468648853720999,0.014500422949588709,0.04938771944217762,0.21124204145813547,2.0,0.6937802338459708,0.60866023657728,0.0851199972686908
