,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,related_events,indv_prob,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,N_count,team1_entropy_segment,team2_entropy_segment,SEI
0,aa83c2da-936f-418e-9a9c-76d2b6531412,1,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Real Madrid,Regular Play,Real Madrid,0.0,,0.0,,,,,,0.0,,,
1,2ce513d7-b156-4951-b054-42b14cc0717d,2,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Real Madrid,Regular Play,Atlético Madrid,0.0,,0.0,,,,,,0.0,,,
2,5fea79a2-4748-4ac0-b73a-a5f0dddc562b,3,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Real Madrid,Regular Play,Real Madrid,0.0,['5b573194-f57a-438f-9b1d-2b26a832516b'],0.0,,,,,,0.0,,,
3,5b573194-f57a-438f-9b1d-2b26a832516b,4,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Real Madrid,Regular Play,Atlético Madrid,0.0,['5fea79a2-4748-4ac0-b73a-a5f0dddc562b'],0.0,,,,,,0.0,,,
4,ceae30fc-3f31-4660-aff6-5c2e8adda35c,5,1,2023-04-30 00:00:01.450,0,1,Pass,2,Atlético Madrid,From Kick Off,Atlético Madrid,0.401292,['39a40855-2a60-4b06-8cbf-d73f4103d238'],4.981071926678622e-05,,0.0007119537871468176,,,0.0007119537871468176,0.0,,,
5,39a40855-2a60-4b06-8cbf-d73f4103d238,6,1,2023-04-30 00:00:01.851,0,1,Ball Receipt*,2,Atlético Madrid,From Kick Off,Atlético Madrid,,['ceae30fc-3f31-4660-aff6-5c2e8adda35c'],0.00019924287706714488,,0.0031612831815997985,,,0.0031612831815997985,0.0,,,
6,e15a39cb-eaf8-42bc-9a2a-1389eb25548b,7,1,2023-04-30 00:00:01.851,0,1,Carry,2,Atlético Madrid,From Kick Off,Atlético Madrid,0.501108,"['39a40855-2a60-4b06-8cbf-d73f4103d238', '9de50022-a44d-4212-86a0-13f7fde8801d']",9.962143853357244e-05,,0.0044855693173598615,,,0.0044855693173598615,0.0,,,
7,9de50022-a44d-4212-86a0-13f7fde8801d,8,1,2023-04-30 00:00:02.352,0,2,Pass,2,Atlético Madrid,From Kick Off,Atlético Madrid,1.6133000000000002,['7f81d221-9986-4087-9e8e-3281df452f21'],4.981071926678622e-05,,0.005197523104506679,,,0.005197523104506679,0.0,,,
8,f4f5c37b-bfe1-42e8-8d8b-688b8d94d12a,9,1,2023-04-30 00:00:03.309,0,3,Pressure,2,Atlético Madrid,From Kick Off,Real Madrid,3.468631,"['0a16713f-dabb-47d2-b993-a5d7d6d53d1b', '3b2f28e7-d5ac-45f5-9b94-0765855ef091', '4537c40d-9f46-474a-8ed9-4dc57ba35f30', '7f81d221-9986-4087-9e8e-3281df452f21']",0.0,,0.005197523104506679,,,0.005197523104506679,0.0,,,
9,7f81d221-9986-4087-9e8e-3281df452f21,10,1,2023-04-30 00:00:03.965,0,3,Ball Receipt*,2,Atlético Madrid,From Kick Off,Atlético Madrid,,"['9de50022-a44d-4212-86a0-13f7fde8801d', 'f4f5c37b-bfe1-42e8-8d8b-688b8d94d12a']",0.00019924287706714488,,0.00764685249895966,,,0.00764685249895966,0.0,,,
10,3b2f28e7-d5ac-45f5-9b94-0765855ef091,11,1,2023-04-30 00:00:03.965,0,3,Pass,2,Atlético Madrid,From Kick Off,Atlético Madrid,1.834509,"['0a16713f-dabb-47d2-b993-a5d7d6d53d1b', 'f4f5c37b-bfe1-42e8-8d8b-688b8d94d12a']",4.981071926678622e-05,,0.008358806286106477,,,0.008358806286106477,0.0,,,
11,0a16713f-dabb-47d2-b993-a5d7d6d53d1b,12,1,2023-04-30 00:00:05.800,0,5,Ball Receipt*,2,Atlético Madrid,From Kick Off,Atlético Madrid,,"['3b2f28e7-d5ac-45f5-9b94-0765855ef091', 'f4f5c37b-bfe1-42e8-8d8b-688b8d94d12a']",0.00019924287706714488,,0.010808135680559458,,,0.010808135680559458,0.0,,,
12,4537c40d-9f46-474a-8ed9-4dc57ba35f30,13,1,2023-04-30 00:00:05.800,0,5,Carry,2,Atlético Madrid,From Kick Off,Atlético Madrid,1.240491,"['0a16713f-dabb-47d2-b993-a5d7d6d53d1b', 'c1cf65b9-2ef8-4c60-a530-ab74a6188134', 'f4f5c37b-bfe1-42e8-8d8b-688b8d94d12a']",9.962143853357244e-05,,0.01213242181631952,,,0.01213242181631952,0.0,,,
13,c1cf65b9-2ef8-4c60-a530-ab74a6188134,14,1,2023-04-30 00:00:07.040,0,7,Pass,2,Atlético Madrid,From Kick Off,Atlético Madrid,0.650422,['5d99ada1-b657-41d3-ab69-518bba954e3a'],4.981071926678622e-05,,0.012844375603466338,,,0.012844375603466338,0.0,,,
14,5d99ada1-b657-41d3-ab69-518bba954e3a,15,1,2023-04-30 00:00:07.691,0,7,Block,2,Atlético Madrid,From Kick Off,Real Madrid,0.0,['c1cf65b9-2ef8-4c60-a530-ab74a6188134'],0.0004981071926678622,,0.012844375603466338,,0.005464861593879332,0.01830923719734567,0.0,,,
15,fc8923d2-794c-4950-8703-5fdeada80e9e,16,1,2023-04-30 00:00:28.116,0,28,Pass,3,Atlético Madrid,From Throw In,Atlético Madrid,1.537,['2b189bd4-0c16-42d5-b435-4fbfc58a0e1f'],4.981071926678622e-05,,0.013556329390613155,,0.005464861593879332,0.019021190984492488,0.0,,,
16,2b189bd4-0c16-42d5-b435-4fbfc58a0e1f,17,1,2023-04-30 00:00:29.653,0,29,Ball Receipt*,3,Atlético Madrid,From Throw In,Atlético Madrid,,['fc8923d2-794c-4950-8703-5fdeada80e9e'],0.00019924287706714488,,0.016005658785066136,,0.005464861593879332,0.02147052037894547,0.0,,,
17,9eda7a1b-af05-4573-b484-f98030b6ded0,18,1,2023-04-30 00:00:29.653,0,29,Pass,3,Atlético Madrid,From Throw In,Atlético Madrid,1.818311,"['47bab655-c920-43f0-94f1-c7be7ab27c6d', 'd5ba78f4-a251-45e2-9f1f-48bd7bc97174']",4.981071926678622e-05,,0.016717612572212954,,0.005464861593879332,0.022182474166092286,0.0,,,
18,47bab655-c920-43f0-94f1-c7be7ab27c6d,19,1,2023-04-30 00:00:31.471,0,31,Ball Receipt*,3,Atlético Madrid,From Throw In,Atlético Madrid,,['9eda7a1b-af05-4573-b484-f98030b6ded0'],0.00019924287706714488,,0.019166941966665935,,0.005464861593879332,0.024631803560545267,0.0,,,
19,d5ba78f4-a251-45e2-9f1f-48bd7bc97174,20,1,2023-04-30 00:00:31.471,0,31,Interception,3,Atlético Madrid,From Throw In,Real Madrid,0.0,['9eda7a1b-af05-4573-b484-f98030b6ded0'],0.0014943215780035865,,0.019166941966665935,,0.01949100271036318,0.03865794467702911,0.0,,,
20,31700568-3d55-4334-b45b-91004ea30f44,21,1,2023-04-30 00:00:33.133,0,33,Foul Committed,3,Atlético Madrid,From Throw In,Atlético Madrid,0.0,['54713e6e-185f-4f85-8b0b-ca9424e46aea'],0.0004981071926678622,,0.019166941966665935,,0.02495586430424251,0.04412280627090845,0.0,,,
21,54713e6e-185f-4f85-8b0b-ca9424e46aea,22,1,2023-04-30 00:00:33.133,0,33,Foul Won,3,Atlético Madrid,From Throw In,Real Madrid,0.0,['31700568-3d55-4334-b45b-91004ea30f44'],0.0007969715082685794,0.008203374561274764,0.019166941966665935,,0.02495586430424251,0.05232618083218321,0.0,,,
22,6a67e309-bb7a-4c3d-aee5-da4152c1a6be,23,1,2023-04-30 00:01:06.702,1,6,Pass,4,Real Madrid,From Free Kick,Real Madrid,1.737078,['d2b745ca-9937-466d-a67b-3c905effa040'],4.981071926678622e-05,0.008915328348421582,0.019166941966665935,,0.02495586430424251,0.05303813461933003,0.0,,,
23,d2b745ca-9937-466d-a67b-3c905effa040,24,1,2023-04-30 00:01:08.439,1,8,Ball Receipt*,4,Real Madrid,From Free Kick,Real Madrid,,['6a67e309-bb7a-4c3d-aee5-da4152c1a6be'],0.00019924287706714488,0.011364657742874562,0.019166941966665935,,0.02495586430424251,0.055487464013783,0.0,,,
24,1400aca5-3206-4a55-b011-bd624f7fdae0,25,1,2023-04-30 00:01:08.439,1,8,Pass,4,Real Madrid,From Free Kick,Real Madrid,1.06572,['b33c58e0-c5d8-472d-b924-ecf591454cae'],4.981071926678622e-05,0.01207661153002138,0.019166941966665935,,0.02495586430424251,0.056199417800929824,0.0,,,
25,b33c58e0-c5d8-472d-b924-ecf591454cae,26,1,2023-04-30 00:01:09.505,1,9,Ball Receipt*,4,Real Madrid,From Free Kick,Real Madrid,,['1400aca5-3206-4a55-b011-bd624f7fdae0'],0.00019924287706714488,0.014525940924474361,0.019166941966665935,,0.02495586430424251,0.05864874719538281,0.0,,,
26,a211d668-1846-46a8-aa77-106a9990ffb9,27,1,2023-04-30 00:01:09.505,1,9,Carry,4,Real Madrid,From Free Kick,Real Madrid,1.251415,"['a61bdf3d-8f4c-44d4-953c-4a1c0190bda5', 'b33c58e0-c5d8-472d-b924-ecf591454cae']",9.962143853357244e-05,0.015850227060234423,0.019166941966665935,,0.02495586430424251,0.05997303333114287,0.0,,,
27,a61bdf3d-8f4c-44d4-953c-4a1c0190bda5,28,1,2023-04-30 00:01:10.756,1,10,Pass,4,Real Madrid,From Free Kick,Real Madrid,1.4482629999999999,['99cba1de-4252-4278-b759-3fadd6227cca'],4.981071926678622e-05,0.01656218084738124,0.019166941966665935,,0.02495586430424251,0.06068498711828969,0.0,,,
