,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,related_events,indv_prob,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,N_count,team1_entropy_segment,team2_entropy_segment,SEI
0,2e97079b-4dbd-4e49-b3cb-8e9789dd49b0,1,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Bayern Munich,Regular Play,Bayern Munich,0.0,,0.0,,,,,,0.0,,,
1,cc715bb2-22d4-49cb-87f2-961eadc056cb,2,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Bayern Munich,Regular Play,Chelsea,0.0,,0.0,,,,,,0.0,,,
2,03898100-fcaf-45ed-b7a9-0b446486e059,3,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Bayern Munich,Regular Play,Chelsea,0.0,['bff9e12a-1e25-4d6c-953e-220a3c32bf9e'],0.0,,,,,,0.0,,,
3,bff9e12a-1e25-4d6c-953e-220a3c32bf9e,4,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Bayern Munich,Regular Play,Bayern Munich,0.0,['03898100-fcaf-45ed-b7a9-0b446486e059'],0.0,,,,,,0.0,,,
4,32faed59-5cdb-425c-967f-cfee5d8f83ec,5,1,2023-04-30 00:00:00.313,0,0,Pass,2,Chelsea,From Kick Off,Chelsea,0.467574,['48a98d60-f051-44b6-9ae7-b9dd0c8bd215'],4.713201677899798e-05,,0.0006774253220927528,,,0.0006774253220927528,0.0,,,
5,48a98d60-f051-44b6-9ae7-b9dd0c8bd215,6,1,2023-04-30 00:00:00.781,0,0,Ball Receipt*,2,Chelsea,From Kick Off,Chelsea,,['32faed59-5cdb-425c-967f-cfee5d8f83ec'],0.00018852806711599192,,0.0030100704762317802,,,0.0030100704762317802,0.0,,,
6,c8ddd7e5-64c1-4ec0-b04c-51fae277595c,7,1,2023-04-30 00:00:00.781,0,0,Carry,2,Chelsea,From Kick Off,Chelsea,0.27242299999999997,"['1aebd934-43ee-42d0-bfeb-b7ad9f781998', '48a98d60-f051-44b6-9ae7-b9dd0c8bd215']",9.426403355799596e-05,,0.0042706570868592895,,,0.0042706570868592895,0.0,,,
7,1aebd934-43ee-42d0-bfeb-b7ad9f781998,8,1,2023-04-30 00:00:01.053,0,1,Pass,2,Chelsea,From Kick Off,Chelsea,0.39237099999999997,['0c4b6271-adc8-4705-825b-6ec17f7c5000'],4.713201677899798e-05,,0.004948082408952042,,,0.004948082408952042,0.0,,,
8,0c4b6271-adc8-4705-825b-6ec17f7c5000,9,1,2023-04-30 00:00:01.445,0,1,Ball Receipt*,2,Chelsea,From Kick Off,Chelsea,,['1aebd934-43ee-42d0-bfeb-b7ad9f781998'],0.00018852806711599192,,0.007280727563091069,,,0.007280727563091069,0.0,,,
9,a50baef4-1f73-4134-bb38-8201c43faa4b,10,1,2023-04-30 00:00:01.445,0,1,Carry,2,Chelsea,From Kick Off,Chelsea,0.678597,"['0c4b6271-adc8-4705-825b-6ec17f7c5000', '85920429-c202-4cde-9a7c-1a3adecb9186', 'f2d9e42d-9a1c-4f2b-b051-a7a11f8c6163']",9.426403355799596e-05,,0.008541314173718579,,,0.008541314173718579,0.0,,,
