,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,related_events,indv_prob,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,N_count,team1_entropy_segment,team2_entropy_segment,SEI
0,b31524cb-9a15-4386-9954-f61a93fbb9a2,1,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Borussia Dortmund,Regular Play,Borussia Dortmund,0.0,,0.0,,,,,,0.0,,,
1,1b365f44-4d6c-4f60-955d-eb2990a2b0fd,2,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Borussia Dortmund,Regular Play,Bayern Munich,0.0,,0.0,,,,,,0.0,,,
2,c60553e8-e8a8-4bd4-9e45-9c74dab0bca1,3,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Borussia Dortmund,Regular Play,Bayern Munich,0.0,['15090649-ebc5-4c08-b54f-719107b67abf'],0.0,,,,,,0.0,,,
3,15090649-ebc5-4c08-b54f-719107b67abf,4,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Borussia Dortmund,Regular Play,Borussia Dortmund,0.0,['c60553e8-e8a8-4bd4-9e45-9c74dab0bca1'],0.0,,,,,,0.0,,,
4,a2615e19-4e6e-46ce-bfe7-9687c5c6fd87,5,1,2023-04-30 00:00:00.632,0,0,Pass,2,Bayern Munich,From Kick Off,Bayern Munich,0.4,['485d85af-3a34-4a88-a852-5c9827f432f0'],7.560864962951762e-05,,0.0010351647653286354,,,0.0010351647653286354,0.0,,,
5,485d85af-3a34-4a88-a852-5c9827f432f0,6,1,2023-04-30 00:00:01.032,0,1,Ball Receipt*,2,Bayern Munich,From Kick Off,Bayern Munich,,['a2615e19-4e6e-46ce-bfe7-9687c5c6fd87'],0.0003024345985180705,,0.004570954629607037,,,0.004570954629607037,0.0,,,
6,9ccad95f-3cba-4674-805b-989d2c44c54a,7,1,2023-04-30 00:00:01.032,0,1,Carry,2,Bayern Munich,From Kick Off,Bayern Munich,0.040000003,"['485d85af-3a34-4a88-a852-5c9827f432f0', 'ac3fca2d-933d-4436-bf33-cc6f29e26193']",0.00015121729925903526,,0.006490066861005273,,,0.006490066861005273,0.0,,,
7,ac3fca2d-933d-4436-bf33-cc6f29e26193,8,1,2023-04-30 00:00:01.072,0,1,Pass,2,Bayern Munich,From Kick Off,Bayern Munich,1.230583,['0c7dc55b-fa1b-4bbd-a87d-898b3a1eb9d4'],7.560864962951762e-05,,0.007525231626333909,,,0.007525231626333909,0.0,,,
8,0c7dc55b-fa1b-4bbd-a87d-898b3a1eb9d4,9,1,2023-04-30 00:00:02.302,0,2,Ball Receipt*,2,Bayern Munich,From Kick Off,Bayern Munich,,['ac3fca2d-933d-4436-bf33-cc6f29e26193'],0.0003024345985180705,,0.01106102149061231,,,0.01106102149061231,0.0,,,
9,64c5ba49-ef33-4032-b65e-79b9cc4639ed,10,1,2023-04-30 00:00:02.302,0,2,Carry,2,Bayern Munich,From Kick Off,Bayern Munich,1.064986,"['0c7dc55b-fa1b-4bbd-a87d-898b3a1eb9d4', 'cb62c659-2133-40ff-b176-77941d61ceb8']",0.00015121729925903526,,0.012980133722010546,,,0.012980133722010546,0.0,,,
10,cb62c659-2133-40ff-b176-77941d61ceb8,11,1,2023-04-30 00:00:03.367,0,3,Pass,2,Bayern Munich,From Kick Off,Bayern Munich,1.359776,['3330eb10-237e-448c-99b0-3ec305050d80'],7.560864962951762e-05,,0.014015298487339182,,,0.014015298487339182,0.0,,,
11,3330eb10-237e-448c-99b0-3ec305050d80,12,1,2023-04-30 00:00:04.727,0,4,Ball Receipt*,2,Bayern Munich,From Kick Off,Bayern Munich,,['cb62c659-2133-40ff-b176-77941d61ceb8'],0.0003024345985180705,,0.01755108835161758,,,0.01755108835161758,0.0,,,
12,24c82be1-f607-42c2-9e17-73a1229816c9,13,1,2023-04-30 00:00:04.727,0,4,Carry,2,Bayern Munich,From Kick Off,Bayern Munich,1.822465,"['3330eb10-237e-448c-99b0-3ec305050d80', '9ae2bf23-639c-4771-861d-8ecfcefed730', 'b455695e-8c4a-4230-a114-a53df59117f2']",0.00015121729925903526,,0.019470200583015816,,,0.019470200583015816,0.0,,,
13,9ae2bf23-639c-4771-861d-8ecfcefed730,14,1,2023-04-30 00:00:05.668,0,5,Pressure,2,Bayern Munich,From Kick Off,Borussia Dortmund,0.48095899999999997,['24c82be1-f607-42c2-9e17-73a1229816c9'],0.0,,0.019470200583015816,,,0.019470200583015816,0.0,,,
14,b455695e-8c4a-4230-a114-a53df59117f2,15,1,2023-04-30 00:00:06.550,0,6,Pass,2,Bayern Munich,From Kick Off,Bayern Munich,1.9163800000000002,['df7ff689-b471-4d54-b68d-ed97e0c1c81d'],7.560864962951762e-05,,0.02050536534834445,,,0.02050536534834445,0.0,,,
15,df7ff689-b471-4d54-b68d-ed97e0c1c81d,16,1,2023-04-30 00:00:08.466,0,8,Ball Receipt*,2,Bayern Munich,From Kick Off,Bayern Munich,,['b455695e-8c4a-4230-a114-a53df59117f2'],0.0003024345985180705,,0.02404115521262285,,,0.02404115521262285,0.0,,,
16,8ab43b38-a5c8-4a27-99e8-16b549addfb2,17,1,2023-04-30 00:00:08.466,0,8,Carry,2,Bayern Munich,From Kick Off,Bayern Munich,1.8602249999999998,"['9cab6908-1730-4b8b-b75b-1fcb9bb26d68', 'df7ff689-b471-4d54-b68d-ed97e0c1c81d']",0.00015121729925903526,,0.025960267444021086,,,0.025960267444021086,0.0,,,
