,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,related_events,out,indv_prob,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,N_count,team1_entropy_segment,team2_entropy_segment,SEI
0,543cac96-2950-475d-8e0d-ee3a1276c469,1,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Barcelona,Regular Play,Barcelona,0.0,,,0.0,,,,,,0.0,,,
1,14df637d-a953-42ea-83ab-4b02ede4ebe8,2,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Barcelona,Regular Play,Valencia,0.0,,,0.0,,,,,,0.0,,,
2,297c9257-f464-4172-ac7f-b58669ab96f8,3,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Barcelona,Regular Play,Barcelona,0.0,['bd99dedf-9d06-43d7-a2e0-b9f41cd6840c'],,0.0,,,,,,0.0,,,
3,bd99dedf-9d06-43d7-a2e0-b9f41cd6840c,4,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Barcelona,Regular Play,Valencia,0.0,['297c9257-f464-4172-ac7f-b58669ab96f8'],,0.0,,,,,,0.0,,,
4,6450041c-f29d-4606-9d26-663878ef6f85,5,1,2023-04-30 00:00:00.356,0,0,Pass,2,Barcelona,From Kick Off,Barcelona,0.610331,['48fe4f66-0114-4e07-9d23-991b70e74b84'],,6.360513929525506e-05,0.0008866872620823181,,,,0.0008866872620823181,0.0,,,
5,48fe4f66-0114-4e07-9d23-991b70e74b84,6,1,2023-04-30 00:00:00.967,0,0,Ball Receipt*,2,Barcelona,From Kick Off,Barcelona,,['6450041c-f29d-4606-9d26-663878ef6f85'],,0.00025442055718102023,0.00392459519604955,,,,0.00392459519604955,0.0,,,
6,240e318c-dfbd-465e-bc79-ab6ca2792261,7,1,2023-04-30 00:00:01.047,0,1,Pass,2,Barcelona,From Kick Off,Barcelona,1.407471,['db8976bc-e4d0-48c4-9f19-1183f1238a09'],,6.360513929525506e-05,0.0048112824581318684,,,,0.0048112824581318684,0.0,,,
7,db8976bc-e4d0-48c4-9f19-1183f1238a09,8,1,2023-04-30 00:00:02.454,0,2,Ball Receipt*,2,Barcelona,From Kick Off,Barcelona,,['240e318c-dfbd-465e-bc79-ab6ca2792261'],,0.00025442055718102023,0.0078491903920991,,,,0.0078491903920991,0.0,,,
8,f884a47c-acab-4e48-909f-fe21e5141703,9,1,2023-04-30 00:00:02.454,0,2,Carry,2,Barcelona,From Kick Off,Barcelona,1.099956,"['db8976bc-e4d0-48c4-9f19-1183f1238a09', 'dc8293b7-bba3-445b-ac39-0a0bafc182c0']",,0.00012721027859051014,0.009495354637673228,,,,0.009495354637673228,0.0,,,
9,dc8293b7-bba3-445b-ac39-0a0bafc182c0,10,1,2023-04-30 00:00:03.554,0,3,Pass,2,Barcelona,From Kick Off,Barcelona,1.149643,['f9c8b1b4-d0c2-489e-aad9-d687c0f8b01b'],,6.360513929525506e-05,0.010382041899755546,,,,0.010382041899755546,0.0,,,
10,f9c8b1b4-d0c2-489e-aad9-d687c0f8b01b,11,1,2023-04-30 00:00:04.704,0,4,Ball Receipt*,2,Barcelona,From Kick Off,Barcelona,,['dc8293b7-bba3-445b-ac39-0a0bafc182c0'],,0.00025442055718102023,0.013419949833722779,,,,0.013419949833722779,0.0,,,
11,dcb742fe-b3be-43ee-80b6-68f96fa6b6bf,12,1,2023-04-30 00:00:04.704,0,4,Carry,2,Barcelona,From Kick Off,Barcelona,2.543102,"['441fbf7f-dfa0-47eb-b274-d687a5f90642', 'bff03eb7-ccc4-4edd-ac70-26566f776309', 'f9c8b1b4-d0c2-489e-aad9-d687c0f8b01b']",,0.00012721027859051014,0.015066114079296904,,,,0.015066114079296904,0.0,,,
12,441fbf7f-dfa0-47eb-b274-d687a5f90642,13,1,2023-04-30 00:00:06.391,0,6,Pressure,2,Barcelona,From Kick Off,Valencia,1.393789,"['bff03eb7-ccc4-4edd-ac70-26566f776309', 'dcb742fe-b3be-43ee-80b6-68f96fa6b6bf']",,0.0,0.015066114079296904,,,,0.015066114079296904,0.0,,,
13,bff03eb7-ccc4-4edd-ac70-26566f776309,14,1,2023-04-30 00:00:07.247,0,7,Pass,2,Barcelona,From Kick Off,Barcelona,1.554652,"['441fbf7f-dfa0-47eb-b274-d687a5f90642', '6b4d683f-a693-4b91-a956-24e56502035a']",,6.360513929525506e-05,0.015952801341379223,,,,0.015952801341379223,0.0,,,
14,6b4d683f-a693-4b91-a956-24e56502035a,15,1,2023-04-30 00:00:08.802,0,8,Ball Receipt*,2,Barcelona,From Kick Off,Barcelona,,['bff03eb7-ccc4-4edd-ac70-26566f776309'],,0.00025442055718102023,0.018990709275346455,,,,0.018990709275346455,0.0,,,
