,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,related_events,out,indv_prob,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,N_count,team1_entropy_segment,team2_entropy_segment,SEI
0,5bf4ff8b-7477-4a57-8960-c8afff948385,1,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Odisha,Regular Play,Odisha,0.0,,,0.0,,,,,,0.0,,,
1,de1bef98-c3bf-48a0-b513-91f371aa9edf,2,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Odisha,Regular Play,Goa,0.0,,,0.0,,,,,,0.0,,,
2,5f0cd404-908d-4390-a630-e9877b4d99c5,3,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Odisha,Regular Play,Odisha,0.0,['800cbca2-3edb-40b1-8121-f2531f196d9c'],,0.0,,,,,,0.0,,,
3,800cbca2-3edb-40b1-8121-f2531f196d9c,4,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Odisha,Regular Play,Goa,0.0,['5f0cd404-908d-4390-a630-e9877b4d99c5'],,0.0,,,,,,0.0,,,
4,cb8d1028-e791-4a35-a49c-f9ecf838b55d,5,1,2023-04-30 00:00:01.025,0,1,Pass,2,Odisha,From Kick Off,Odisha,1.80274,['6ebf5103-faa9-47c6-bae7-74ebddab9edb'],,7.014590347923682e-05,0.0009679630767060833,,,,0.0009679630767060833,0.0,,,
5,6ebf5103-faa9-47c6-bae7-74ebddab9edb,6,1,2023-04-30 00:00:02.828,0,2,Ball Receipt*,2,Odisha,From Kick Off,Odisha,,['cb8d1028-e791-4a35-a49c-f9ecf838b55d'],,0.0002805836139169473,0.004278648155696522,,,,0.004278648155696522,0.0,,,
6,602b8e76-7e8c-4d33-a5f6-08a135da4b39,7,1,2023-04-30 00:00:04.505,0,4,Pass,2,Odisha,From Kick Off,Odisha,3.201117,['640684f3-8f8f-484e-b028-04c23616b85c'],,7.014590347923682e-05,0.005246611232402605,,,,0.005246611232402605,0.0,,,
7,640684f3-8f8f-484e-b028-04c23616b85c,8,1,2023-04-30 00:00:07.706,0,7,Ball Receipt*,2,Odisha,From Kick Off,Odisha,,['602b8e76-7e8c-4d33-a5f6-08a135da4b39'],,0.0002805836139169473,0.008557296311393044,,,,0.008557296311393044,0.0,,,
8,518a7328-10f2-4677-a4f7-e0e639f2a446,9,1,2023-04-30 00:00:07.706,0,7,Pass,2,Odisha,From Kick Off,Odisha,1.2901639999999999,"['1d3e816d-21b1-4481-aa77-718496e10e57', 'ca7fe973-9411-49d1-ae1a-9f82fdeeb0b5']",,7.014590347923682e-05,0.009525259388099127,,,,0.009525259388099127,0.0,,,
9,ca7fe973-9411-49d1-ae1a-9f82fdeeb0b5,10,1,2023-04-30 00:00:08.996,0,8,Ball Receipt*,2,Odisha,From Kick Off,Odisha,,['518a7328-10f2-4677-a4f7-e0e639f2a446'],,0.0002805836139169473,0.012835944467089565,,,,0.012835944467089565,0.0,,,
10,1d3e816d-21b1-4481-aa77-718496e10e57,11,1,2023-04-30 00:00:08.996,0,8,Pass,3,Goa,Regular Play,Goa,1.4479980000000001,"['389e6f9e-f07b-4128-a4b6-9a4402af2d5d', '518a7328-10f2-4677-a4f7-e0e639f2a446']",,7.014590347923682e-05,0.012835944467089565,0.0009679630767060833,,,0.013803907543795648,0.0,,,
