,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,related_events,indv_prob,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,N_count,team1_entropy_segment,team2_entropy_segment,SEI
0,dcd96632-c807-4da3-a39c-d96e753fe503,1,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Bayern Munich,Regular Play,Bayern Munich,0.0,,0.0,,,,,,0.0,,,
1,bb1ee857-9d75-4afd-b194-70a93e143bab,2,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Bayern Munich,Regular Play,Inter Milan,0.0,,0.0,,,,,,0.0,,,
2,35833c73-ac41-43ea-8051-cec613d9695c,3,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Bayern Munich,Regular Play,Inter Milan,0.0,['d130be6f-e532-42b0-b615-deb59c168dd5'],0.0,,,,,,0.0,,,
3,d130be6f-e532-42b0-b615-deb59c168dd5,4,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Bayern Munich,Regular Play,Bayern Munich,0.0,['35833c73-ac41-43ea-8051-cec613d9695c'],0.0,,,,,,0.0,,,
4,835ab816-314b-49a9-b3ba-f6e66ab9db9e,5,1,2023-04-30 00:00:00.628,0,0,Pass,2,Inter Milan,From Kick Off,Inter Milan,0.4431,['9a87026f-19a6-4d81-8fb5-7ee501b13f64'],7.260582298700358e-05,,0.0009982977722670099,,,0.0009982977722670099,0.0,,,
5,9a87026f-19a6-4d81-8fb5-7ee501b13f64,6,1,2023-04-30 00:00:01.071,0,1,Ball Receipt*,2,Inter Milan,From Kick Off,Inter Milan,,['835ab816-314b-49a9-b3ba-f6e66ab9db9e'],0.00029042329194801426,,0.00441064227743902,,,0.00441064227743902,0.0,,,
6,b8251de8-a702-4f9b-a264-10cb3d89cbbd,7,1,2023-04-30 00:00:01.071,0,1,Pass,2,Inter Milan,From Kick Off,Inter Milan,1.6633,['afcc4064-3ad8-46cc-841d-7e9b75bb6bfc'],7.260582298700358e-05,,0.00540894004970603,,,0.00540894004970603,0.0,,,
7,afcc4064-3ad8-46cc-841d-7e9b75bb6bfc,8,1,2023-04-30 00:00:02.734,0,2,Ball Receipt*,2,Inter Milan,From Kick Off,Inter Milan,,['b8251de8-a702-4f9b-a264-10cb3d89cbbd'],0.00029042329194801426,,0.00882128455487804,,,0.00882128455487804,0.0,,,
8,bd46ddb1-4d27-4407-9238-a73bcdd5ccf5,9,1,2023-04-30 00:00:02.734,0,2,Carry,2,Inter Milan,From Kick Off,Inter Milan,1.5266000000000002,"['9d7f8c5c-d7e9-457a-81d7-b91d223dacd5', 'afcc4064-3ad8-46cc-841d-7e9b75bb6bfc']",0.00014521164597400713,,0.010672668453438052,,,0.010672668453438052,0.0,,,
9,9d7f8c5c-d7e9-457a-81d7-b91d223dacd5,10,1,2023-04-30 00:00:04.261,0,4,Pass,2,Inter Milan,From Kick Off,Inter Milan,1.627314,['5ffadaf7-5e11-4e4a-82fe-3ef7a4d783ad'],7.260582298700358e-05,,0.011670966225705062,,,0.011670966225705062,0.0,,,
10,5ffadaf7-5e11-4e4a-82fe-3ef7a4d783ad,11,1,2023-04-30 00:00:05.888,0,5,Ball Receipt*,2,Inter Milan,From Kick Off,Inter Milan,,['9d7f8c5c-d7e9-457a-81d7-b91d223dacd5'],0.00029042329194801426,,0.015083310730877071,,,0.015083310730877071,0.0,,,
11,f8428c76-14c7-4f88-a6a7-40642246439b,12,1,2023-04-30 00:00:05.888,0,5,Carry,2,Inter Milan,From Kick Off,Inter Milan,3.038786,"['222e157a-ea37-486a-804d-42e7aa72e7e6', '5ffadaf7-5e11-4e4a-82fe-3ef7a4d783ad']",0.00014521164597400713,,0.016934694629437082,,,0.016934694629437082,0.0,,,
12,222e157a-ea37-486a-804d-42e7aa72e7e6,13,1,2023-04-30 00:00:08.927,0,8,Pass,2,Inter Milan,From Kick Off,Inter Milan,2.2871,['5ae0f11a-2689-4bd0-b7ea-c833c188cd53'],7.260582298700358e-05,,0.017932992401704092,,,0.017932992401704092,0.0,,,
13,5ae0f11a-2689-4bd0-b7ea-c833c188cd53,14,1,2023-04-30 00:00:11.214,0,11,Pass,2,Inter Milan,From Kick Off,Bayern Munich,1.5723,"['222e157a-ea37-486a-804d-42e7aa72e7e6', 'a3310294-220b-4af2-bdb6-086f0187fcfd']",7.260582298700358e-05,0.0009982977722670099,0.017932992401704092,,,0.0189312901739711,0.0,,,
