,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,related_events,out,indv_prob,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,N_count,team1_entropy_segment,team2_entropy_segment,SEI
0,f57a4025-f765-44b5-aaa9-76c28b84af3f,1,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Real Betis,Regular Play,Real Betis,0.0,,,0.0,,,,,,0.0,,,
1,56e5b457-4ba0-439d-acee-41c1b14dd9ba,2,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Real Betis,Regular Play,Barcelona,0.0,,,0.0,,,,,,0.0,,,
2,4a91924d-20b5-4c7f-afc9-effb065778f0,3,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Real Betis,Regular Play,Barcelona,0.0,['6d6b3abf-5ad3-44bd-828b-f9b3496dbbf9'],,0.0,,,,,,0.0,,,
3,6d6b3abf-5ad3-44bd-828b-f9b3496dbbf9,4,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Real Betis,Regular Play,Real Betis,0.0,['4a91924d-20b5-4c7f-afc9-effb065778f0'],,0.0,,,,,,0.0,,,
4,10175a75-4c90-4131-9668-88cc4542c6b3,5,1,2023-04-30 00:00:00.964,0,0,Pass,2,Real Betis,From Kick Off,Real Betis,1.517,['0d9b2809-0255-41d8-8aee-a5b531aaba6d'],,7.267441860465118e-05,0.0009991419222085366,,,,0.0009991419222085366,0.0,,,
5,0d9b2809-0255-41d8-8aee-a5b531aaba6d,6,1,2023-04-30 00:00:02.481,0,2,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,['10175a75-4c90-4131-9668-88cc4542c6b3'],,0.0002906976744186047,0.004414314262205473,,,,0.004414314262205473,0.0,,,
6,2df270b7-4d8c-481d-9809-f2aa16e9ad37,7,1,2023-04-30 00:00:02.481,0,2,Carry,2,Real Betis,From Kick Off,Real Betis,0.5690000000000001,"['0d9b2809-0255-41d8-8aee-a5b531aaba6d', 'f5f13905-e503-4f5e-b158-00155e5acbdb']",,0.00014534883720930232,0.006267249269413243,,,,0.006267249269413243,0.0,,,
7,f5f13905-e503-4f5e-b158-00155e5acbdb,8,1,2023-04-30 00:00:03.050,0,3,Pass,2,Real Betis,From Kick Off,Real Betis,1.217,['8f1050bf-8249-4921-ad1f-def094f4cfe9'],,7.267441860465118e-05,0.00726639119162178,,,,0.00726639119162178,0.0,,,
8,8f1050bf-8249-4921-ad1f-def094f4cfe9,9,1,2023-04-30 00:00:04.267,0,4,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,['f5f13905-e503-4f5e-b158-00155e5acbdb'],,0.0002906976744186047,0.010681563531618716,,,,0.010681563531618716,0.0,,,
9,b2e3c7d2-361e-464c-8d4c-51067cee9fad,10,1,2023-04-30 00:00:04.267,0,4,Carry,2,Real Betis,From Kick Off,Real Betis,1.282,"['0494ac7d-a870-4ede-a980-6d10c23ef8a6', '8f1050bf-8249-4921-ad1f-def094f4cfe9']",,0.00014534883720930232,0.012534498538826487,,,,0.012534498538826487,0.0,,,
10,0494ac7d-a870-4ede-a980-6d10c23ef8a6,11,1,2023-04-30 00:00:05.549,0,5,Pass,2,Real Betis,From Kick Off,Real Betis,1.1440000000000001,['55b522c3-24fc-4325-9266-37a79f16f966'],,7.267441860465118e-05,0.013533640461035024,,,,0.013533640461035024,0.0,,,
11,82b1d69a-2570-45f9-a95a-7dabfc0983a7,12,1,2023-04-30 00:00:06.035,0,6,Pressure,2,Real Betis,From Kick Off,Barcelona,1.713,"['056bed6f-4ed4-451c-b54d-dfa44d13ce05', '55b522c3-24fc-4325-9266-37a79f16f966', '86d3add3-6ac9-46aa-bca1-33d328f3d31f']",,0.0,0.013533640461035024,,,,0.013533640461035024,0.0,,,
12,55b522c3-24fc-4325-9266-37a79f16f966,13,1,2023-04-30 00:00:06.693,0,6,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,"['0494ac7d-a870-4ede-a980-6d10c23ef8a6', '82b1d69a-2570-45f9-a95a-7dabfc0983a7']",,0.0002906976744186047,0.01694881280103196,,,,0.01694881280103196,0.0,,,
13,86d3add3-6ac9-46aa-bca1-33d328f3d31f,14,1,2023-04-30 00:00:06.693,0,6,Carry,2,Real Betis,From Kick Off,Real Betis,0.889,"['056bed6f-4ed4-451c-b54d-dfa44d13ce05', '55b522c3-24fc-4325-9266-37a79f16f966', '82b1d69a-2570-45f9-a95a-7dabfc0983a7']",,0.00014534883720930232,0.01880174780823973,,,,0.01880174780823973,0.0,,,
14,056bed6f-4ed4-451c-b54d-dfa44d13ce05,15,1,2023-04-30 00:00:07.582,0,7,Pass,2,Real Betis,From Kick Off,Real Betis,1.7429999999999999,"['7f3a4984-5c69-4920-b7da-698d44f6fc1f', '82b1d69a-2570-45f9-a95a-7dabfc0983a7']",,7.267441860465118e-05,0.019800889730448266,,,,0.019800889730448266,0.0,,,
15,7f3a4984-5c69-4920-b7da-698d44f6fc1f,16,1,2023-04-30 00:00:09.325,0,9,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,['056bed6f-4ed4-451c-b54d-dfa44d13ce05'],,0.0002906976744186047,0.023216062070445204,,,,0.023216062070445204,0.0,,,
16,7ee089f4-f279-46e7-bebe-37e3acfd4a6a,17,1,2023-04-30 00:00:09.325,0,9,Carry,2,Real Betis,From Kick Off,Real Betis,0.809,"['7f3a4984-5c69-4920-b7da-698d44f6fc1f', '9143c2ee-0a28-412f-8568-393844d6917c']",,0.00014534883720930232,0.025068997077652973,,,,0.025068997077652973,0.0,,,
17,9143c2ee-0a28-412f-8568-393844d6917c,18,1,2023-04-30 00:00:10.134,0,10,Pass,2,Real Betis,From Kick Off,Real Betis,1.342,['39718f69-4c74-498a-a34a-e7e6b0516955'],,7.267441860465118e-05,0.02606813899986151,,,,0.02606813899986151,0.0,,,
18,39718f69-4c74-498a-a34a-e7e6b0516955,19,1,2023-04-30 00:00:11.476,0,11,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,['9143c2ee-0a28-412f-8568-393844d6917c'],,0.0002906976744186047,0.02948331133985845,,,,0.02948331133985845,0.0,,,
19,122718da-8d2e-4228-b4a0-1bc6636428eb,20,1,2023-04-30 00:00:11.476,0,11,Carry,2,Real Betis,From Kick Off,Real Betis,4.41,"['288965fc-613a-425f-86cf-263f7a55cef5', '39718f69-4c74-498a-a34a-e7e6b0516955']",,0.00014534883720930232,0.03133624634706622,,,,0.03133624634706622,0.0,,,
20,288965fc-613a-425f-86cf-263f7a55cef5,21,1,2023-04-30 00:00:15.886,0,15,Pass,2,Real Betis,From Kick Off,Real Betis,1.263,['936671cc-1c0b-4e5a-a967-e5a5ef0bbfdc'],,7.267441860465118e-05,0.032335388269274755,,,,0.032335388269274755,0.0,,,
21,c61495f5-b652-40a5-b01a-6d50dd3e9504,22,1,2023-04-30 00:00:16.632,0,16,Pressure,2,Real Betis,From Kick Off,Barcelona,0.499,,,0.0,0.032335388269274755,,,,0.032335388269274755,0.0,,,
22,936671cc-1c0b-4e5a-a967-e5a5ef0bbfdc,23,1,2023-04-30 00:00:17.149,0,17,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,['288965fc-613a-425f-86cf-263f7a55cef5'],,0.0002906976744186047,0.03575056060927169,,,,0.03575056060927169,0.0,,,
23,311c4c0a-fecd-4340-a9e7-b59723785ea9,24,1,2023-04-30 00:00:17.149,0,17,Carry,2,Real Betis,From Kick Off,Real Betis,1.514,"['936671cc-1c0b-4e5a-a967-e5a5ef0bbfdc', 'ee99311f-ce56-45dd-be4c-1e94315db848']",,0.00014534883720930232,0.03760349561647946,,,,0.03760349561647946,0.0,,,
24,ee99311f-ce56-45dd-be4c-1e94315db848,25,1,2023-04-30 00:00:18.663,0,18,Pass,2,Real Betis,From Kick Off,Real Betis,2.606,['79bace7c-ea95-4cf3-b1a6-7cf79c6d3b81'],,7.267441860465118e-05,0.03860263753868799,,,,0.03860263753868799,0.0,,,
25,79bace7c-ea95-4cf3-b1a6-7cf79c6d3b81,26,1,2023-04-30 00:00:21.269,0,21,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,['ee99311f-ce56-45dd-be4c-1e94315db848'],,0.0002906976744186047,0.04201780987868493,,,,0.04201780987868493,0.0,,,
26,85850e59-5a02-4cc2-8d72-2f1b659a6ed4,27,1,2023-04-30 00:00:21.269,0,21,Carry,2,Real Betis,From Kick Off,Real Betis,4.009,"['79bace7c-ea95-4cf3-b1a6-7cf79c6d3b81', 'fe7b3315-e997-4f19-b7d6-cf506d4fd56f']",,0.00014534883720930232,0.043870744885892696,,,,0.043870744885892696,0.0,,,
27,fe7b3315-e997-4f19-b7d6-cf506d4fd56f,28,1,2023-04-30 00:00:25.278,0,25,Pass,2,Real Betis,From Kick Off,Real Betis,0.277,['30404998-e997-4290-bd90-850552f8c44e'],,7.267441860465118e-05,0.04486988680810123,,,,0.04486988680810123,0.0,,,
28,30404998-e997-4290-bd90-850552f8c44e,29,1,2023-04-30 00:00:25.555,0,25,Block,2,Real Betis,From Kick Off,Barcelona,0.0,['fe7b3315-e997-4f19-b7d6-cf506d4fd56f'],,0.0007267441860465116,0.04486988680810123,,0.007577227292661408,,0.05244711410076264,0.0,,,
29,3c51fabb-b408-4d56-91ac-87c3353851a4,30,1,2023-04-30 00:00:26.986,0,26,Ball Recovery,2,Real Betis,From Kick Off,Real Betis,0.0,,,0.0007267441860465116,0.05244711410076264,,0.007577227292661408,,0.060024341393424045,0.0,,,
30,04a88127-d9da-4b1e-a146-79514cda8b35,31,1,2023-04-30 00:00:26.986,0,26,Carry,2,Real Betis,From Kick Off,Real Betis,1.209,"['3c51fabb-b408-4d56-91ac-87c3353851a4', '788ba280-70ab-4d71-9190-3344383532c9']",,0.00014534883720930232,0.054300049107970406,,0.007577227292661408,,0.061877276400631814,0.0,,,
31,788ba280-70ab-4d71-9190-3344383532c9,32,1,2023-04-30 00:00:28.195,0,28,Pass,2,Real Betis,From Kick Off,Real Betis,1.23,['5502f38f-b267-4e47-9152-9e5c414fef37'],,7.267441860465118e-05,0.05529919103017894,,0.007577227292661408,,0.06287641832284036,0.0,,,
32,8617d702-3188-4bb9-a621-67897ca92346,33,1,2023-04-30 00:00:28.816,0,28,Pressure,2,Real Betis,From Kick Off,Barcelona,1.54,"['16c363c3-f752-4bb2-8d47-a41f06c4adeb', '5502f38f-b267-4e47-9152-9e5c414fef37', 'f01080de-7b7d-4b6a-8d70-b895284a977b']",,0.0,0.05529919103017894,,0.007577227292661408,,0.06287641832284036,0.0,,,
33,5502f38f-b267-4e47-9152-9e5c414fef37,34,1,2023-04-30 00:00:29.425,0,29,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,"['788ba280-70ab-4d71-9190-3344383532c9', '8617d702-3188-4bb9-a621-67897ca92346']",,0.0002906976744186047,0.058714363370175875,,0.007577227292661408,,0.06629159066283728,0.0,,,
34,16c363c3-f752-4bb2-8d47-a41f06c4adeb,35,1,2023-04-30 00:00:29.425,0,29,Carry,2,Real Betis,From Kick Off,Real Betis,0.626,"['5502f38f-b267-4e47-9152-9e5c414fef37', '8617d702-3188-4bb9-a621-67897ca92346', 'f01080de-7b7d-4b6a-8d70-b895284a977b']",,0.00014534883720930232,0.060567298377383644,,0.007577227292661408,,0.06814452567004506,0.0,,,
35,f01080de-7b7d-4b6a-8d70-b895284a977b,36,1,2023-04-30 00:00:30.051,0,30,Pass,2,Real Betis,From Kick Off,Real Betis,1.033,"['6124aa0c-00af-49e4-a43c-8a33a0781c6a', '8617d702-3188-4bb9-a621-67897ca92346']",,7.267441860465118e-05,0.06156644029959218,,0.007577227292661408,,0.06914366759225359,0.0,,,
36,6124aa0c-00af-49e4-a43c-8a33a0781c6a,37,1,2023-04-30 00:00:31.084,0,31,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,['f01080de-7b7d-4b6a-8d70-b895284a977b'],,0.0002906976744186047,0.06498161263958911,,0.007577227292661408,,0.07255883993225051,0.0,,,
37,c2906461-c711-4adc-a2a8-769a5c2267f0,38,1,2023-04-30 00:00:31.084,0,31,Carry,2,Real Betis,From Kick Off,Real Betis,4.372,"['0a9709bf-c44d-40f4-9385-d8d36e616ba7', '6124aa0c-00af-49e4-a43c-8a33a0781c6a', '9b47db70-be94-461e-815c-27ee9645ef3d']",,0.00014534883720930232,0.06683454764679689,,0.007577227292661408,,0.0744117749394583,0.0,,,
38,0a9709bf-c44d-40f4-9385-d8d36e616ba7,39,1,2023-04-30 00:00:34.282,0,34,Pressure,2,Real Betis,From Kick Off,Barcelona,1.177,"['9b47db70-be94-461e-815c-27ee9645ef3d', 'c2906461-c711-4adc-a2a8-769a5c2267f0']",,0.0,0.06683454764679689,,0.007577227292661408,,0.0744117749394583,0.0,,,
39,9b47db70-be94-461e-815c-27ee9645ef3d,40,1,2023-04-30 00:00:35.456,0,35,Pass,2,Real Betis,From Kick Off,Real Betis,2.368,"['0a9709bf-c44d-40f4-9385-d8d36e616ba7', '3d37cdb5-87eb-4224-a495-1b01ca238bd4']",,7.267441860465118e-05,0.06783368956900543,,0.007577227292661408,,0.07541091686166684,0.0,,,
40,b36b236c-46b0-454e-ac17-373dd309b67a,41,1,2023-04-30 00:00:37.810,0,37,Pressure,2,Real Betis,From Kick Off,Barcelona,1.094,"['037af2bd-bdd8-41c4-8f4a-d1ece5da1e79', '3d37cdb5-87eb-4224-a495-1b01ca238bd4']",,0.0,0.06783368956900543,,0.007577227292661408,,0.07541091686166684,0.0,,,
41,3d37cdb5-87eb-4224-a495-1b01ca238bd4,42,1,2023-04-30 00:00:37.824,0,37,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,"['9b47db70-be94-461e-815c-27ee9645ef3d', 'b36b236c-46b0-454e-ac17-373dd309b67a']",,0.0002906976744186047,0.07124886190900237,,0.007577227292661408,,0.07882608920166378,0.0,,,
42,037af2bd-bdd8-41c4-8f4a-d1ece5da1e79,43,1,2023-04-30 00:00:37.824,0,37,Carry,2,Real Betis,From Kick Off,Real Betis,1.133,"['019d2035-5c13-4dfa-abcc-84901218c856', '3d37cdb5-87eb-4224-a495-1b01ca238bd4', 'b36b236c-46b0-454e-ac17-373dd309b67a']",,0.00014534883720930232,0.07310179691621015,,0.007577227292661408,,0.08067902420887155,0.0,,,
43,019d2035-5c13-4dfa-abcc-84901218c856,44,1,2023-04-30 00:00:38.957,0,38,Pass,2,Real Betis,From Kick Off,Real Betis,1.346,['8aaf5f3f-5744-4a7b-af69-6fb4b367c159'],,7.267441860465118e-05,0.07410093883841869,,0.007577227292661408,,0.08167816613108009,0.0,,,
44,8aaf5f3f-5744-4a7b-af69-6fb4b367c159,45,1,2023-04-30 00:00:40.303,0,40,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,['019d2035-5c13-4dfa-abcc-84901218c856'],,0.0002906976744186047,0.07751611117841563,,0.007577227292661408,,0.08509333847107703,0.0,,,
45,1fc29943-30b8-44e8-a0b1-bfbcb727d52d,46,1,2023-04-30 00:00:40.303,0,40,Carry,2,Real Betis,From Kick Off,Real Betis,2.513,"['8aaf5f3f-5744-4a7b-af69-6fb4b367c159', 'ab576d16-6749-4548-bb18-84da8c040e0e']",,0.00014534883720930232,0.0793690461856234,,0.007577227292661408,,0.08694627347828482,0.0,,,
46,ab576d16-6749-4548-bb18-84da8c040e0e,47,1,2023-04-30 00:00:42.816,0,42,Pass,2,Real Betis,From Kick Off,Real Betis,0.991,['43105300-e11d-41f8-8166-715481fd410a'],,7.267441860465118e-05,0.08036818810783194,,0.007577227292661408,,0.08794541540049336,0.0,,,
47,43105300-e11d-41f8-8166-715481fd410a,48,1,2023-04-30 00:00:43.807,0,43,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,['ab576d16-6749-4548-bb18-84da8c040e0e'],,0.0002906976744186047,0.08378336044782889,,0.007577227292661408,,0.0913605877404903,0.0,,,
48,37e361c9-9c71-4a12-a4e4-2148395437cb,49,1,2023-04-30 00:00:43.807,0,43,Carry,2,Real Betis,From Kick Off,Real Betis,1.641,"['43105300-e11d-41f8-8166-715481fd410a', '861b2637-f3f7-49d1-9d8b-125197fc2c33', 'b61de39c-6341-4724-aae6-f30efcfbe3a7']",,0.00014534883720930232,0.08563629545503666,,0.007577227292661408,,0.09321352274769806,0.0,,,
49,b61de39c-6341-4724-aae6-f30efcfbe3a7,50,1,2023-04-30 00:00:44.148,0,44,Pressure,2,Real Betis,From Kick Off,Barcelona,1.1219999999999999,['37e361c9-9c71-4a12-a4e4-2148395437cb'],,0.0,0.08563629545503666,,0.007577227292661408,,0.09321352274769806,0.0,,,
50,861b2637-f3f7-49d1-9d8b-125197fc2c33,51,1,2023-04-30 00:00:45.448,0,45,Pass,2,Real Betis,From Kick Off,Real Betis,0.751,['e28cd5d7-e59e-417a-8a41-5580681af669'],,7.267441860465118e-05,0.0866354373772452,,0.007577227292661408,,0.0942126646699066,0.0,,,
51,e28cd5d7-e59e-417a-8a41-5580681af669,52,1,2023-04-30 00:00:46.199,0,46,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,['861b2637-f3f7-49d1-9d8b-125197fc2c33'],,0.0002906976744186047,0.09005060971724214,,0.007577227292661408,,0.09762783700990355,0.0,,,
52,f2218d1c-5be0-428a-9afc-161d5e996d0b,53,1,2023-04-30 00:00:46.199,0,46,Carry,2,Real Betis,From Kick Off,Real Betis,0.6930000000000001,"['0fe43dfe-8d7c-48a0-ada3-80968b3b1f07', '3093c839-39e1-4f9f-b255-21a8aeaaa10e', 'e28cd5d7-e59e-417a-8a41-5580681af669']",,0.00014534883720930232,0.09190354472444992,,0.007577227292661408,,0.09948077201711134,0.0,,,
53,3093c839-39e1-4f9f-b255-21a8aeaaa10e,54,1,2023-04-30 00:00:46.540,0,46,Pressure,2,Real Betis,From Kick Off,Barcelona,0.41600000000000004,"['0fe43dfe-8d7c-48a0-ada3-80968b3b1f07', 'f2218d1c-5be0-428a-9afc-161d5e996d0b']",,0.0,0.09190354472444992,,0.007577227292661408,,0.09948077201711134,0.0,,,
54,0fe43dfe-8d7c-48a0-ada3-80968b3b1f07,55,1,2023-04-30 00:00:46.892,0,46,Pass,2,Real Betis,From Kick Off,Real Betis,1.357,"['3093c839-39e1-4f9f-b255-21a8aeaaa10e', 'e70145a6-8a5a-4424-8c37-3e486d3b703b']",,7.267441860465118e-05,0.09290268664665846,,0.007577227292661408,,0.10047991393931988,0.0,,,
55,d81364e5-8072-464e-b274-7739b7fab89e,56,1,2023-04-30 00:00:47.400,0,47,Pressure,2,Real Betis,From Kick Off,Barcelona,1.205,"['9e2182d6-c57d-4bc6-bb60-cd0de3133a49', 'b57cf3cb-6ff6-41c6-9f7b-9cde881bba3e', 'e70145a6-8a5a-4424-8c37-3e486d3b703b']",,0.0,0.09290268664665846,,0.007577227292661408,,0.10047991393931988,0.0,,,
56,e70145a6-8a5a-4424-8c37-3e486d3b703b,57,1,2023-04-30 00:00:48.249,0,48,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,"['0fe43dfe-8d7c-48a0-ada3-80968b3b1f07', 'd81364e5-8072-464e-b274-7739b7fab89e']",,0.0002906976744186047,0.0963178589866554,,0.007577227292661408,,0.10389508627931682,0.0,,,
57,9e2182d6-c57d-4bc6-bb60-cd0de3133a49,58,1,2023-04-30 00:00:48.249,0,48,Carry,2,Real Betis,From Kick Off,Real Betis,0.079,"['b57cf3cb-6ff6-41c6-9f7b-9cde881bba3e', 'd81364e5-8072-464e-b274-7739b7fab89e', 'e70145a6-8a5a-4424-8c37-3e486d3b703b']",,0.00014534883720930232,0.09817079399386318,,0.007577227292661408,,0.10574802128652458,0.0,,,
58,b57cf3cb-6ff6-41c6-9f7b-9cde881bba3e,59,1,2023-04-30 00:00:48.328,0,48,Pass,2,Real Betis,From Kick Off,Real Betis,2.279,"['09c4d9a5-2607-4ea3-a9a2-bccb3f6ea2c0', 'd81364e5-8072-464e-b274-7739b7fab89e']",,7.267441860465118e-05,0.09916993591607172,,0.007577227292661408,,0.10674716320873312,0.0,,,
59,09c4d9a5-2607-4ea3-a9a2-bccb3f6ea2c0,60,1,2023-04-30 00:00:50.607,0,50,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,['b57cf3cb-6ff6-41c6-9f7b-9cde881bba3e'],,0.0002906976744186047,0.10258510825606866,,0.007577227292661408,,0.11016233554873006,0.0,,,
60,67a3e0b4-0828-4f1f-b683-af95b7e94b17,61,1,2023-04-30 00:00:50.607,0,50,Carry,2,Real Betis,From Kick Off,Real Betis,2.2,"['09c4d9a5-2607-4ea3-a9a2-bccb3f6ea2c0', '9eeb7995-161c-482c-9d38-cda9245a4fac', 'def8a21e-7fbe-4149-84b7-6cb6a815cced']",,0.00014534883720930232,0.10443804326327644,,0.007577227292661408,,0.11201527055593785,0.0,,,
61,def8a21e-7fbe-4149-84b7-6cb6a815cced,62,1,2023-04-30 00:00:50.879,0,50,Pressure,2,Real Betis,From Kick Off,Barcelona,1.875,['67a3e0b4-0828-4f1f-b683-af95b7e94b17'],,0.0,0.10443804326327644,,0.007577227292661408,,0.11201527055593785,0.0,,,
62,9eeb7995-161c-482c-9d38-cda9245a4fac,63,1,2023-04-30 00:00:52.807,0,52,Pass,2,Real Betis,From Kick Off,Real Betis,1.995,['de707d6a-6588-49aa-b481-0729e480c9d8'],,7.267441860465118e-05,0.10543718518548498,,0.007577227292661408,,0.11301441247814639,0.0,,,
63,de707d6a-6588-49aa-b481-0729e480c9d8,64,1,2023-04-30 00:00:54.802,0,54,Ball Receipt*,2,Real Betis,From Kick Off,Real Betis,,['9eeb7995-161c-482c-9d38-cda9245a4fac'],,0.0002906976744186047,0.10885235752548192,,0.007577227292661408,,0.11642958481814333,0.0,,,
64,bdc347fb-6259-49c4-9174-a3b7daa8fe30,65,1,2023-04-30 00:00:54.899,0,54,Pass,2,Real Betis,From Kick Off,Real Betis,2.071,['c1379cea-c6a5-48ec-9322-976f76f76813'],,7.267441860465118e-05,0.10985149944769046,,0.007577227292661408,,0.11742872674035187,0.0,,,
65,c1379cea-c6a5-48ec-9322-976f76f76813,66,1,2023-04-30 00:00:56.970,0,56,Pass,3,Barcelona,Regular Play,Barcelona,0.497,"['4f687354-9ec5-4055-ad4e-f8d0b9f06103', 'bdc347fb-6259-49c4-9174-a3b7daa8fe30']",,7.267441860465118e-05,0.10985149944769046,0.0009991419222085366,0.007577227292661408,,0.11842786866256041,0.0,,,
66,4f687354-9ec5-4055-ad4e-f8d0b9f06103,67,1,2023-04-30 00:00:57.467,0,57,Ball Receipt*,3,Barcelona,Regular Play,Barcelona,,['c1379cea-c6a5-48ec-9322-976f76f76813'],,0.0002906976744186047,0.10985149944769046,0.004414314262205473,0.007577227292661408,,0.12184304100255733,0.0,,,
67,eafb114d-4bed-4869-a52a-30adb8fd458b,68,1,2023-04-30 00:00:57.467,0,57,Carry,3,Barcelona,Regular Play,Barcelona,0.032,"['4f687354-9ec5-4055-ad4e-f8d0b9f06103', 'ce79c6bc-81e0-4ad5-9e49-63ba530b6a94']",,0.00014534883720930232,0.10985149944769046,0.006267249269413243,0.007577227292661408,,0.12369597600976512,0.0,,,
68,ce79c6bc-81e0-4ad5-9e49-63ba530b6a94,69,1,2023-04-30 00:00:57.499,0,57,Pass,3,Barcelona,Regular Play,Barcelona,0.333,['6b5945c3-66ab-4450-8754-42f6a2701541'],,7.267441860465118e-05,0.10985149944769046,0.00726639119162178,0.007577227292661408,,0.12469511793197366,0.0,,,
69,6b5945c3-66ab-4450-8754-42f6a2701541,70,1,2023-04-30 00:00:57.832,0,57,Block,3,Barcelona,Regular Play,Real Betis,0.0,['ce79c6bc-81e0-4ad5-9e49-63ba530b6a94'],,0.0007267441860465116,0.10985149944769046,0.00726639119162178,0.007577227292661408,0.007577227292661408,0.13227234522463507,0.0,0.9450649251037211,0.16950516556478823,0.7755597595389329
70,fed4b00a-36a0-4704-ac10-ebb694082f0e,71,1,2023-04-30 00:00:57.837,0,57,Pass,3,Barcelona,Regular Play,Barcelona,1.4060000000000001,['ab8d923b-50d6-43e8-a231-3dc1dfccd4ea'],,7.267441860465118e-05,0.10985149944769046,0.008265533113830317,0.007577227292661408,0.007577227292661408,0.1332714871468436,0.0,0.9379797337691368,0.17573142013000953,0.7622483136391273
71,ab8d923b-50d6-43e8-a231-3dc1dfccd4ea,72,1,2023-04-30 00:00:59.243,0,59,Ball Receipt*,3,Barcelona,Regular Play,Barcelona,,['fed4b00a-36a0-4704-ac10-ebb694082f0e'],,0.0002906976744186047,0.10985149944769046,0.011680705453827253,0.007577227292661408,0.007577227292661408,0.13668665948684053,0.0,0.9145439247862239,0.19632610921868068,0.7182178155675433
72,c4d37546-6307-48c3-8a75-60a4815eeb85,73,1,2023-04-30 00:00:59.243,0,59,Carry,3,Barcelona,Regular Play,Barcelona,2.1,"['26e423bc-1994-4b78-bc05-fb8164f09dfb', '87883cb1-9078-42b8-8b22-57914a82c376', 'ab8d923b-50d6-43e8-a231-3dc1dfccd4ea']",,0.00014534883720930232,0.10985149944769046,0.013533640461035024,0.007577227292661408,0.007577227292661408,0.13853959449404832,0.0,0.9023121114908674,0.20707506147342075,0.6952370500174467
73,87883cb1-9078-42b8-8b22-57914a82c376,74,1,2023-04-30 00:00:59.487,0,59,Pressure,3,Barcelona,Regular Play,Real Betis,1.441,['c4d37546-6307-48c3-8a75-60a4815eeb85'],,0.0,0.10985149944769046,0.013533640461035024,0.007577227292661408,0.007577227292661408,0.13853959449404832,0.0,0.9023121114908674,0.20707506147342075,0.6952370500174467
74,26e423bc-1994-4b78-bc05-fb8164f09dfb,75,1,2023-04-30 00:01:01.343,1,1,Pass,3,Barcelona,Regular Play,Barcelona,0.9510000000000001,['d5eec13e-c9f8-4227-923b-01fcce799fe0'],,7.267441860465118e-05,0.10985149944769046,0.014532782383243561,0.007577227292661408,0.007577227292661408,0.13953873641625683,0.0,0.895851268568959,0.21275265729801818,0.6830986112709408
75,d5eec13e-c9f8-4227-923b-01fcce799fe0,76,1,2023-04-30 00:01:02.294,1,2,Ball Receipt*,3,Barcelona,Regular Play,Barcelona,,['26e423bc-1994-4b78-bc05-fb8164f09dfb'],,0.0002906976744186047,0.10985149944769046,0.017947954723240497,0.007577227292661408,0.007577227292661408,0.1429539087562538,0.0,0.8744493600812063,0.23156001536834636,0.64288934471286
76,a5db56fd-5271-43b6-af51-8318e7ab82a2,77,1,2023-04-30 00:01:02.294,1,2,Pass,3,Barcelona,Regular Play,Barcelona,1.4809999999999999,['773c0eb8-f9f8-4269-8217-5940eb5b57ae'],,7.267441860465118e-05,0.10985149944769046,0.018947096645449035,0.007577227292661408,0.007577227292661408,0.1439530506784623,0.0,0.8683800269869251,0.23689356404778153,0.6314864629391436
77,773c0eb8-f9f8-4269-8217-5940eb5b57ae,78,1,2023-04-30 00:01:03.775,1,3,Ball Receipt*,3,Barcelona,Regular Play,Barcelona,,['a5db56fd-5271-43b6-af51-8318e7ab82a2'],,0.0002906976744186047,0.10985149944769046,0.022362268985445972,0.007577227292661408,0.007577227292661408,0.14736822301845925,0.0,0.8482558279701529,0.25457810919026597,0.593677718779887
