,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,related_events,indv_prob,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,N_count,team1_entropy_segment,team2_entropy_segment,SEI
0,0436bcd0-e185-48c4-a6a8-1e7bc61d1032,1,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Juventus,Regular Play,Juventus,0.0,,0.0,,,,,,0.0,,,
1,e2711d47-5d90-4967-b531-5aa74ac03a20,2,1,2023-04-30 00:00:00.000,0,0,Starting XI,1,Juventus,Regular Play,Real Madrid,0.0,,0.0,,,,,,0.0,,,
2,7910a233-ec39-4332-9c39-f647bb837438,3,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Juventus,Regular Play,Real Madrid,0.0,['5dfef236-0be2-4c92-a814-9f07c23418af'],0.0,,,,,,0.0,,,
3,5dfef236-0be2-4c92-a814-9f07c23418af,4,1,2023-04-30 00:00:00.000,0,0,Half Start,1,Juventus,Regular Play,Juventus,0.0,['7910a233-ec39-4332-9c39-f647bb837438'],0.0,,,,,,0.0,,,
4,da4e9849-f967-420b-9f34-bb3ea489aa40,5,1,2023-04-30 00:00:01.235,0,1,Pass,2,Juventus,From Kick Off,Juventus,1.6731449999999999,['d3fd2d79-f315-48d6-a40e-d1a6a7402474'],7.455453664355477e-05,0.0010222429233776038,,,,0.0010222429233776038,0.0,,,
5,d3fd2d79-f315-48d6-a40e-d1a6a7402474,6,1,2023-04-30 00:00:02.908,0,2,Ball Receipt*,2,Juventus,From Kick Off,Juventus,,['da4e9849-f967-420b-9f34-bb3ea489aa40'],0.00029821814657421907,0.004514778323739581,,,,0.004514778323739581,0.0,,,
6,862c58ca-5f1a-4795-b029-48ac5993ace6,7,1,2023-04-30 00:00:02.908,0,2,Carry,2,Juventus,From Kick Off,Juventus,1.229055,"['a461e051-ae06-4374-a1af-ae503cb677f3', 'd3fd2d79-f315-48d6-a40e-d1a6a7402474']",0.0001491090732871095,0.006410155097207678,,,,0.006410155097207678,0.0,,,
7,a461e051-ae06-4374-a1af-ae503cb677f3,8,1,2023-04-30 00:00:04.137,0,4,Pass,2,Juventus,From Kick Off,Juventus,3.2236000000000002,"['296a4673-bc52-46d9-a9bf-cb51ce14805b', 'da488ac9-f36e-44d8-ab6c-73ce130d49fd']",7.455453664355477e-05,0.007432398020585282,,,,0.007432398020585282,0.0,,,
8,296a4673-bc52-46d9-a9bf-cb51ce14805b,9,1,2023-04-30 00:00:07.360,0,7,Ball Receipt*,2,Juventus,From Kick Off,Juventus,,['a461e051-ae06-4374-a1af-ae503cb677f3'],0.00029821814657421907,0.01092493342094726,,,,0.01092493342094726,0.0,,,
9,da488ac9-f36e-44d8-ab6c-73ce130d49fd,10,1,2023-04-30 00:00:07.360,0,7,Clearance,2,Juventus,From Kick Off,Real Madrid,0.0,['a461e051-ae06-4374-a1af-ae503cb677f3'],0.0,0.01092493342094726,,,,0.01092493342094726,0.0,,,
10,e642b081-b999-4ec9-8825-48c50b1e8231,11,1,2023-04-30 00:00:17.055,0,17,Pass,3,Juventus,From Throw In,Juventus,0.8398519999999999,['4231bc6e-353a-4b30-b85f-3cccd720d26b'],7.455453664355477e-05,0.011947176344324862,,,,0.011947176344324862,0.0,,,
11,4231bc6e-353a-4b30-b85f-3cccd720d26b,12,1,2023-04-30 00:00:17.894,0,17,Ball Receipt*,3,Juventus,From Throw In,Juventus,,['e642b081-b999-4ec9-8825-48c50b1e8231'],0.00029821814657421907,0.015439711744686838,,,,0.015439711744686838,0.0,,,
12,c36411da-36b5-4263-abb4-9d317c2b5adf,13,1,2023-04-30 00:00:17.894,0,17,Carry,3,Juventus,From Throw In,Juventus,0.890454,"['4231bc6e-353a-4b30-b85f-3cccd720d26b', '76e27dd2-34f0-4e52-ae66-876cf0249de5', 'ca4c2391-7b43-44e2-9b37-a64e5243cc36']",0.0001491090732871095,0.017335088518154938,,,,0.017335088518154938,0.0,,,
13,ca4c2391-7b43-44e2-9b37-a64e5243cc36,14,1,2023-04-30 00:00:18.221,0,18,Pressure,3,Juventus,From Throw In,Real Madrid,0.617425,"['76e27dd2-34f0-4e52-ae66-876cf0249de5', 'c36411da-36b5-4263-abb4-9d317c2b5adf']",0.0,0.017335088518154938,,,,0.017335088518154938,0.0,,,
