,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,related_events,out,half_end,indv_prob,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,N_count,team1_entropy_segment,team2_entropy_segment,SEI
10,26df65dd-14f2-48ca-9574-301d0af9bb3f,11,1,2023-04-30 00:00:03.459,0,3,Pass,2,Barcelona,From Kick Off,Barcelona,0.860966,['13696caf-3ace-45a8-904f-ab82524641bc'],,,7.373000073730002e-05,,0.013707205673199297,,,0.013707205673199297,0.0,,,
11,13696caf-3ace-45a8-904f-ab82524641bc,12,1,2023-04-30 00:00:04.320,0,4,Ball Receipt*,2,Barcelona,From Kick Off,Barcelona,,['26df65dd-14f2-48ca-9574-301d0af9bb3f'],,,0.0002949200029492001,,0.01716584718408631,,,0.01716584718408631,0.0,,,
12,f68f68e7-fd95-492a-9cae-00b16bdbf464,13,1,2023-04-30 00:00:04.320,0,4,Carry,2,Barcelona,From Kick Off,Barcelona,0.888169,"['13696caf-3ace-45a8-904f-ab82524641bc', '3ec282e7-23e0-4485-bb57-54eecbce7435', '859ecb92-d29d-4c01-a077-fc2d9b81dbaf']",,,0.00014746000147460004,,0.019042627941004416,,,0.019042627941004416,0.0,,,
13,859ecb92-d29d-4c01-a077-fc2d9b81dbaf,14,1,2023-04-30 00:00:04.950,0,4,Pressure,2,Barcelona,From Kick Off,Espanyol,2.084005,"['0a7d15a8-8bec-4756-aa42-a183fa9f9817', '3ec282e7-23e0-4485-bb57-54eecbce7435', 'd81ccc35-c416-4eb9-8a1d-42ce54a2f138', 'f68f68e7-fd95-492a-9cae-00b16bdbf464']",,,0.0,,0.019042627941004416,,,0.019042627941004416,0.0,,,
14,3ec282e7-23e0-4485-bb57-54eecbce7435,15,1,2023-04-30 00:00:05.208,0,5,Pass,2,Barcelona,From Kick Off,Barcelona,1.629233,"['859ecb92-d29d-4c01-a077-fc2d9b81dbaf', 'd81ccc35-c416-4eb9-8a1d-42ce54a2f138']",,,7.373000073730002e-05,,0.02005474832020077,,,0.02005474832020077,0.0,,,
15,d81ccc35-c416-4eb9-8a1d-42ce54a2f138,16,1,2023-04-30 00:00:06.837,0,6,Ball Receipt*,2,Barcelona,From Kick Off,Barcelona,,"['3ec282e7-23e0-4485-bb57-54eecbce7435', '859ecb92-d29d-4c01-a077-fc2d9b81dbaf']",,,0.0002949200029492001,,0.02351338983108778,,,0.02351338983108778,0.0,,,
16,0a7d15a8-8bec-4756-aa42-a183fa9f9817,17,1,2023-04-30 00:00:06.837,0,6,Carry,2,Barcelona,From Kick Off,Barcelona,0.36666699999999997,"['859ecb92-d29d-4c01-a077-fc2d9b81dbaf', 'b5498720-2853-46a3-b02f-2dfa3eb2795b', 'd81ccc35-c416-4eb9-8a1d-42ce54a2f138']",,,0.00014746000147460004,,0.025390170588005887,,,0.025390170588005887,0.0,,,
17,b5498720-2853-46a3-b02f-2dfa3eb2795b,18,1,2023-04-30 00:00:07.204,0,7,Pass,2,Barcelona,From Kick Off,Barcelona,2.7923,['862cfe5e-399c-4c07-88eb-c3d878dda056'],,,7.373000073730002e-05,,0.02640229096720224,,,0.02640229096720224,0.0,,,
18,8c67e9e2-ca78-4103-8f92-5ae90cbfd56b,19,1,2023-04-30 00:00:09.156,0,9,Pressure,2,Barcelona,From Kick Off,Espanyol,0.7898919999999999,,,,0.0,,0.02640229096720224,,,0.02640229096720224,0.0,,,
19,862cfe5e-399c-4c07-88eb-c3d878dda056,20,1,2023-04-30 00:00:09.996,0,9,Ball Receipt*,2,Barcelona,From Kick Off,Barcelona,,['b5498720-2853-46a3-b02f-2dfa3eb2795b'],,,0.0002949200029492001,,0.029860932478089252,,,0.029860932478089252,0.0,,,
20,cbc0ca7f-b1b8-424f-9572-e2aa4e5c78ba,21,1,2023-04-30 00:00:09.996,0,9,Pass,2,Barcelona,From Kick Off,Barcelona,0.7419,['ff10cd5d-15ad-46c7-beaf-a2752e118ed2'],,,7.373000073730002e-05,,0.030873052857285605,,,0.030873052857285605,0.0,,,
21,ff10cd5d-15ad-46c7-beaf-a2752e118ed2,22,1,2023-04-30 00:00:10.738,0,10,Ball Receipt*,2,Barcelona,From Kick Off,Barcelona,,['cbc0ca7f-b1b8-424f-9572-e2aa4e5c78ba'],,,0.0002949200029492001,,0.03433169436817262,,,0.03433169436817262,0.0,,,
22,fbac6429-43c1-42ea-97b2-bdae42d5c017,23,1,2023-04-30 00:00:10.738,0,10,Carry,2,Barcelona,From Kick Off,Barcelona,0.08,"['adc106d6-a6e6-4710-975e-31e6d33b5a84', 'ff10cd5d-15ad-46c7-beaf-a2752e118ed2']",,,0.00014746000147460004,,0.036208475125090726,,,0.036208475125090726,0.0,,,
23,adc106d6-a6e6-4710-975e-31e6d33b5a84,24,1,2023-04-30 00:00:10.818,0,10,Pass,2,Barcelona,From Kick Off,Barcelona,1.42067,['7018b556-44de-4ac9-8a5a-4e927a5fd4fb'],,,7.373000073730002e-05,,0.03722059550428708,,,0.03722059550428708,0.0,,,
24,7018b556-44de-4ac9-8a5a-4e927a5fd4fb,25,1,2023-04-30 00:00:12.239,0,12,Ball Receipt*,2,Barcelona,From Kick Off,Barcelona,,['adc106d6-a6e6-4710-975e-31e6d33b5a84'],,,0.0002949200029492001,,0.04067923701517409,,,0.04067923701517409,0.0,,,
25,09c2bfdd-cac8-4aee-9e7d-1f1e0099d383,26,1,2023-04-30 00:00:12.239,0,12,Pass,2,Barcelona,From Kick Off,Barcelona,1.398304,['2f82bd19-e5c8-4986-898e-621bd99c73c3'],,,7.373000073730002e-05,,0.041691357394370444,,,0.041691357394370444,0.0,,,
26,2f82bd19-e5c8-4986-898e-621bd99c73c3,27,1,2023-04-30 00:00:13.637,0,13,Ball Receipt*,2,Barcelona,From Kick Off,Barcelona,,['09c2bfdd-cac8-4aee-9e7d-1f1e0099d383'],,,0.0002949200029492001,,0.045149998905257456,,,0.045149998905257456,0.0,,,
27,01be23fa-9c05-4a35-b57f-645906aa331a,28,1,2023-04-30 00:00:13.637,0,13,Carry,2,Barcelona,From Kick Off,Barcelona,1.137096,"['2f82bd19-e5c8-4986-898e-621bd99c73c3', '4e970ef8-a969-42ae-990e-890dbf9dccbe']",,,0.00014746000147460004,,0.04702677966217556,,,0.04702677966217556,0.0,,,
28,4e970ef8-a969-42ae-990e-890dbf9dccbe,29,1,2023-04-30 00:00:14.774,0,14,Pass,2,Barcelona,From Kick Off,Barcelona,0.7803,"['3edabea8-40de-4d4f-b942-cb60c1395801', 'abbc1d0d-c198-4f3d-83af-bf1e74660902']",,,7.373000073730002e-05,,0.048038900041371915,,,0.048038900041371915,0.0,,,
29,abbc1d0d-c198-4f3d-83af-bf1e74660902,30,1,2023-04-30 00:00:15.555,0,15,Ball Receipt*,2,Barcelona,From Kick Off,Barcelona,,['4e970ef8-a969-42ae-990e-890dbf9dccbe'],,,0.0002949200029492001,,0.05149754155225893,,,0.05149754155225893,0.0,,,
30,3edabea8-40de-4d4f-b942-cb60c1395801,31,1,2023-04-30 00:00:15.555,0,15,Pass,3,Espanyol,From Counter,Espanyol,0.6404869999999999,"['0d1f05e9-9bdb-4273-b138-97d95cd503c3', '4e970ef8-a969-42ae-990e-890dbf9dccbe']",,,7.373000073730002e-05,0.0010121203791963532,0.05149754155225893,,,0.05250966193145528,0.0,,,
31,0d1f05e9-9bdb-4273-b138-97d95cd503c3,32,1,2023-04-30 00:00:16.195,0,16,Ball Receipt*,3,Espanyol,From Counter,Espanyol,,['3edabea8-40de-4d4f-b942-cb60c1395801'],,,0.0002949200029492001,0.004470761890083366,0.05149754155225893,,,0.05596830344234229,0.0,,,
32,699fad45-1d3e-4849-9b78-2ebd9e1f67d3,33,1,2023-04-30 00:00:16.195,0,16,Carry,3,Espanyol,From Counter,Espanyol,0.760412,"['0d1f05e9-9bdb-4273-b138-97d95cd503c3', '40c9a734-2b93-4937-a76c-96890f6a3b75', 'ea745969-a5fb-4da0-843e-455919048713']",,,0.00014746000147460004,0.006347542647001472,0.05149754155225893,,,0.0578450841992604,0.0,,,
33,40c9a734-2b93-4937-a76c-96890f6a3b75,34,1,2023-04-30 00:00:16.200,0,16,Pressure,3,Espanyol,From Counter,Barcelona,0.547508,['699fad45-1d3e-4849-9b78-2ebd9e1f67d3'],,,0.0,0.006347542647001472,0.05149754155225893,,,0.0578450841992604,0.0,,,
34,ea745969-a5fb-4da0-843e-455919048713,35,1,2023-04-30 00:00:16.955,0,16,Pass,3,Espanyol,From Counter,Espanyol,0.865849,['abb169c0-29b7-4641-a931-6da5856954ce'],,,7.373000073730002e-05,0.007359663026197825,0.05149754155225893,,,0.05885720457845675,0.0,,,
35,abb169c0-29b7-4641-a931-6da5856954ce,36,1,2023-04-30 00:00:17.821,0,17,Ball Receipt*,3,Espanyol,From Counter,Espanyol,,['ea745969-a5fb-4da0-843e-455919048713'],,,0.0002949200029492001,0.010818304537084837,0.05149754155225893,,,0.06231584608934376,0.0,,,
36,ea6f408e-023e-4c68-83e5-2a3b9cf71dc6,37,1,2023-04-30 00:00:17.821,0,17,Carry,3,Espanyol,From Counter,Espanyol,1.419373,"['29702c21-e465-4454-92db-1e2e1cce4c94', '71d26a60-25ae-4a19-bf31-5630b9423fb0', 'abb169c0-29b7-4641-a931-6da5856954ce']",,,0.00014746000147460004,0.012695085294002944,0.05149754155225893,,,0.06419262684626187,0.0,,,
37,71d26a60-25ae-4a19-bf31-5630b9423fb0,38,1,2023-04-30 00:00:18.194,0,18,Pressure,3,Espanyol,From Counter,Barcelona,0.991904,['ea6f408e-023e-4c68-83e5-2a3b9cf71dc6'],,,0.0,0.012695085294002944,0.05149754155225893,,,0.06419262684626187,0.0,,,
38,29702c21-e465-4454-92db-1e2e1cce4c94,39,1,2023-04-30 00:00:19.241,0,19,Dispossessed,3,Espanyol,From Counter,Espanyol,0.0,['b3c6f8f9-132c-4aec-9d71-ac16eaeb04e8'],,,0.0014746000147460002,0.012695085294002944,0.05149754155225893,0.013869292351475004,,0.07806191919773688,0.0,,,
39,b3c6f8f9-132c-4aec-9d71-ac16eaeb04e8,40,1,2023-04-30 00:00:19.241,0,19,Duel,3,Espanyol,Regular Play,Barcelona,0.0,['29702c21-e465-4454-92db-1e2e1cce4c94'],,,0.0014746000147460002,0.012695085294002944,0.05149754155225893,0.013869292351475004,,0.07806191919773688,0.0,,,
40,89b6c9ae-10ad-45c1-ab7a-a81f98e2eb9e,41,1,2023-04-30 00:00:22.051,0,22,Pass,4,Espanyol,From Throw In,Espanyol,0.62153,['76753cca-e2a0-45a6-b37e-ce8984d7936c'],,,7.373000073730002e-05,0.013707205673199297,0.05149754155225893,0.013869292351475004,0.013869292351475004,0.09294333192840824,1.0,0.4459253774985588,0.8525208275967813,-0.40659545009822246
41,76753cca-e2a0-45a6-b37e-ce8984d7936c,42,1,2023-04-30 00:00:22.673,0,22,Ball Receipt*,4,Espanyol,From Throw In,Espanyol,,['89b6c9ae-10ad-45c1-ab7a-a81f98e2eb9e'],,,0.0002949200029492001,0.01716584718408631,0.05149754155225893,0.013869292351475004,0.013869292351475004,0.09640197343929525,1.0,0.46580407314288885,0.8219346910476296,-0.35613061790474076
42,e41c70e0-e222-4b0f-b382-7e760c9afb56,43,1,2023-04-30 00:00:22.673,0,22,Carry,4,Espanyol,From Throw In,Espanyol,2.008276,"['741ec77a-e233-48ea-8d17-0b05d5af2654', '76753cca-e2a0-45a6-b37e-ce8984d7936c']",,,0.00014746000147460004,0.019042627941004416,0.05149754155225893,0.013869292351475004,0.013869292351475004,0.09827875419621336,1.0,0.47600534852686277,0.8062386108091496,-0.33023326228228683
43,741ec77a-e233-48ea-8d17-0b05d5af2654,44,1,2023-04-30 00:00:24.681,0,24,Pass,4,Espanyol,From Throw In,Espanyol,0.9596939999999999,"['35aaced1-e1e7-475a-82b9-402f9a905cb3', 'b9bfc0cf-6359-493a-8148-04dd01bae923']",,,7.373000073730002e-05,0.02005474832020077,0.05149754155225893,0.013869292351475004,0.013869292351475004,0.09929087457540971,1.0,0.48134668193352015,0.7980202268742277,-0.31667354494070754
44,35aaced1-e1e7-475a-82b9-402f9a905cb3,45,1,2023-04-30 00:00:25.641,0,25,Ball Receipt*,4,Espanyol,From Throw In,Espanyol,,['741ec77a-e233-48ea-8d17-0b05d5af2654'],,,0.0002949200029492001,0.02351338983108778,0.05149754155225893,0.013869292351475004,0.013869292351475004,0.10274951608629672,1.0,0.4988050210474233,0.771158145296378,-0.27235312424895475
45,b9bfc0cf-6359-493a-8148-04dd01bae923,46,1,2023-04-30 00:00:25.641,0,25,Block,4,Espanyol,From Throw In,Barcelona,0.0,['741ec77a-e233-48ea-8d17-0b05d5af2654'],,,0.0007373000073730001,0.02351338983108778,0.05149754155225893,0.021541238534585505,0.013869292351475004,0.11042146226940722,1.0,0.5336274262822676,0.7870577934050573,-0.25343036712278977
46,43972551-9a37-4e73-8d9b-dc00fa82968b,47,1,2023-04-30 00:00:27.421,0,27,Pass,5,Barcelona,Regular Play,Barcelona,1.433621,['da26f72b-7abd-4719-b7ad-70c9c8a79ac1'],,,7.373000073730002e-05,0.02351338983108778,0.05250966193145528,0.021541238534585505,0.013869292351475004,0.11143358264860358,1.0,0.5287806361118256,0.7889918885114259,-0.2602112523996003
47,da26f72b-7abd-4719-b7ad-70c9c8a79ac1,48,1,2023-04-30 00:00:28.855,0,28,Ball Receipt*,5,Barcelona,Regular Play,Barcelona,,['43972551-9a37-4e73-8d9b-dc00fa82968b'],,,0.0002949200029492001,0.02351338983108778,0.05596830344234229,0.021541238534585505,0.013869292351475004,0.11489222415949059,1.0,0.5128625644443225,0.7953439407836073,-0.2824813763392847
48,a430919f-d27a-43b0-8b26-7c34bade4d81,49,1,2023-04-30 00:00:28.855,0,28,Carry,5,Barcelona,Regular Play,Barcelona,1.461581,"['da26f72b-7abd-4719-b7ad-70c9c8a79ac1', 'feccd992-ba4e-430d-bc2d-681523c028a8']",,,0.00014746000147460004,0.02351338983108778,0.0578450841992604,0.021541238534585505,0.013869292351475004,0.1167690049164087,1.0,0.5046195328917129,0.7986332944438442,-0.2940137615521313
49,feccd992-ba4e-430d-bc2d-681523c028a8,50,1,2023-04-30 00:00:30.316,0,30,Pass,5,Barcelona,Regular Play,Barcelona,1.020816,['5e969ae6-afb7-4a57-ba67-bddfdd508896'],,,7.373000073730002e-05,0.02351338983108778,0.05885720457845675,0.021541238534585505,0.013869292351475004,0.11778112529560504,1.0,0.500283220840878,0.8003636849955859,-0.3000804641547079
50,5e969ae6-afb7-4a57-ba67-bddfdd508896,51,1,2023-04-30 00:00:31.337,0,31,Ball Receipt*,5,Barcelona,Regular Play,Barcelona,,['feccd992-ba4e-430d-bc2d-681523c028a8'],,,0.0002949200029492001,0.02351338983108778,0.06231584608934376,0.021541238534585505,0.013869292351475004,0.12123976680649205,1.0,0.48601149828335927,0.8060587672639049,-0.32004726898054564
51,e7cf9cbd-8cc2-4d48-8a56-464e88ec96bd,52,1,2023-04-30 00:00:31.337,0,31,Carry,5,Barcelona,Regular Play,Barcelona,1.32851,"['05506320-84dc-40cb-ba7d-51f9702aab1a', '5e969ae6-afb7-4a57-ba67-bddfdd508896']",,,0.00014746000147460004,0.02351338983108778,0.06419262684626187,0.021541238534585505,0.013869292351475004,0.12311654756341016,1.0,0.47860277016621194,0.8090151949803709,-0.33041242481415894
52,05506320-84dc-40cb-ba7d-51f9702aab1a,53,1,2023-04-30 00:00:32.666,0,32,Pass,5,Barcelona,Regular Play,Barcelona,1.151529,['27061458-605f-4a30-b611-d6b9fb6085c3'],,,7.373000073730002e-05,0.02351338983108778,0.06520474722545821,0.021541238534585505,0.013869292351475004,0.1241286679426065,1.0,0.47470033871944073,0.810572446955125,-0.33587210823568425
53,27061458-605f-4a30-b611-d6b9fb6085c3,54,1,2023-04-30 00:00:33.817,0,33,Ball Receipt*,5,Barcelona,Regular Play,Barcelona,,['05506320-84dc-40cb-ba7d-51f9702aab1a'],,,0.0002949200029492001,0.02351338983108778,0.06866338873634523,0.021541238534585505,0.013869292351475004,0.1275873094534935,1.0,0.4618321443530909,0.8157074560800378,-0.3538753117269469
54,8e057c70-f904-41ae-aa4b-7197322eceaa,55,1,2023-04-30 00:00:33.817,0,33,Carry,5,Barcelona,Regular Play,Barcelona,3.44199,"['27061458-605f-4a30-b611-d6b9fb6085c3', 'f824bcfe-9fab-4547-923f-6773c474586b']",,,0.00014746000147460004,0.02351338983108778,0.07054016949326333,0.021541238534585505,0.013869292351475004,0.1294640902104116,1.0,0.45513717835874135,0.8183790594529139,-0.36324188109417255
55,f824bcfe-9fab-4547-923f-6773c474586b,56,1,2023-04-30 00:00:37.259,0,37,Pass,5,Barcelona,Regular Play,Barcelona,1.444367,['17f15c82-79eb-4f99-8a7c-0b38fcf8ddd8'],,,7.373000073730002e-05,0.02351338983108778,0.07155228987245968,0.021541238534585505,0.013869292351475004,0.13047621058960795,1.0,0.45160662201084345,0.8197879159362976,-0.3681812939254542
56,17f15c82-79eb-4f99-8a7c-0b38fcf8ddd8,57,1,2023-04-30 00:00:38.703,0,38,Ball Receipt*,5,Barcelona,Regular Play,Barcelona,,['f824bcfe-9fab-4547-923f-6773c474586b'],,,0.0002949200029492001,0.02351338983108778,0.07501093138334669,0.021541238534585505,0.013869292351475004,0.133934852100495,1.0,0.43994464318321014,0.8244415888595968,-0.3844969456763867
57,410743c4-d1e2-4c85-bf31-eda76ed8a037,58,1,2023-04-30 00:00:38.703,0,38,Carry,5,Barcelona,Regular Play,Barcelona,2.779471,"['17f15c82-79eb-4f99-8a7c-0b38fcf8ddd8', '7a394438-9fc5-4260-b731-96774d895936']",,,0.00014746000147460004,0.02351338983108778,0.0768877121402648,0.021541238534585505,0.013869292351475004,0.1358116328574131,1.0,0.4338650487989623,0.8268676302877958,-0.39300258148883344
58,7a394438-9fc5-4260-b731-96774d895936,59,1,2023-04-30 00:00:41.483,0,41,Pass,5,Barcelona,Regular Play,Barcelona,1.37013,['19aba50d-5f38-450a-8d79-ac7dd93a5358'],,,7.373000073730002e-05,0.02351338983108778,0.07789983251946114,0.021541238534585505,0.013869292351475004,0.13682375323660945,1.0,0.4306556378061863,0.8281483348112366,-0.3974926970050503
59,19aba50d-5f38-450a-8d79-ac7dd93a5358,60,1,2023-04-30 00:00:42.853,0,42,Ball Receipt*,5,Barcelona,Regular Play,Barcelona,,['7a394438-9fc5-4260-b731-96774d895936'],,,0.0002949200029492001,0.02351338983108778,0.08135847403034815,0.021541238534585505,0.013869292351475004,0.14028239474749643,1.0,0.4200378873144371,0.8323853119743851,-0.41234742465994806
60,ecb1e6f9-f040-42d1-8ce8-8f309234b421,61,1,2023-04-30 00:00:42.853,0,42,Carry,5,Barcelona,Regular Play,Barcelona,0.859977,"['19aba50d-5f38-450a-8d79-ac7dd93a5358', '813823cc-06c2-4749-9f3f-ddafed4d2803']",,,0.00014746000147460004,0.02351338983108778,0.08323525478726626,0.021541238534585505,0.013869292351475004,0.14215917550441454,1.0,0.41449256094847353,0.834598155569933,-0.42010559462145947
61,813823cc-06c2-4749-9f3f-ddafed4d2803,62,1,2023-04-30 00:00:43.713,0,43,Pass,5,Barcelona,Regular Play,Barcelona,1.8680219999999998,['788404ed-563e-4a39-a9cf-7716fb6a31d2'],,,7.373000073730002e-05,0.02351338983108778,0.0842473751664626,0.021541238534585505,0.013869292351475004,0.14317129588361088,1.0,0.41156239002718586,0.8357674302941097,-0.42420504026692385
62,788404ed-563e-4a39-a9cf-7716fb6a31d2,63,1,2023-04-30 00:00:45.581,0,45,Ball Receipt*,5,Barcelona,Regular Play,Barcelona,,['813823cc-06c2-4749-9f3f-ddafed4d2803'],,,0.0002949200029492001,0.02351338983108778,0.08770601667734962,0.021541238534585505,0.013869292351475004,0.1466299373944979,1.0,0.4018546400836105,0.8396412748385306,-0.4377866347549201
63,a0e53f2c-1269-4cb3-9bb4-28168aa98cbb,64,1,2023-04-30 00:00:45.581,0,45,Carry,5,Barcelona,Regular Play,Barcelona,1.909606,"['788404ed-563e-4a39-a9cf-7716fb6a31d2', 'd66f0511-c44e-458a-8c3a-12feafebc68a', 'e72d0837-f270-45d9-8122-17d57fbbe64e']",,,0.00014746000147460004,0.02351338983108778,0.08958279743426772,0.021541238534585505,0.013869292351475004,0.148506718151416,1.0,0.3967761287207898,0.841667837497333,-0.44489170877654316
64,e72d0837-f270-45d9-8122-17d57fbbe64e,65,1,2023-04-30 00:00:46.408,0,46,Pressure,5,Barcelona,Regular Play,Espanyol,0.63653,['a0e53f2c-1269-4cb3-9bb4-28168aa98cbb'],,,0.0,0.02351338983108778,0.08958279743426772,0.021541238534585505,0.013869292351475004,0.148506718151416,1.0,0.3967761287207898,0.841667837497333,-0.44489170877654316
65,d66f0511-c44e-458a-8c3a-12feafebc68a,66,1,2023-04-30 00:00:47.491,0,47,Pass,5,Barcelona,Regular Play,Barcelona,6.280134,['5ed8453b-d680-40e9-b17a-1e353f206345'],,,7.373000073730002e-05,0.02351338983108778,0.09059491781346407,0.021541238534585505,0.013869292351475004,0.14951883853061235,1.0,0.39409027849747685,0.8427396168792893,-0.4486493383818125
66,47c031bd-c7e5-401e-a8e7-4a448ff70a32,67,1,2023-04-30 00:00:52.142,0,52,Pressure,5,Barcelona,Regular Play,Espanyol,4.135495,"['5ed8453b-d680-40e9-b17a-1e353f206345', 'b5614800-614f-4691-b7bb-fa95bb860346']",,,0.0,0.02351338983108778,0.09059491781346407,0.021541238534585505,0.013869292351475004,0.14951883853061235,1.0,0.39409027849747685,0.8427396168792893,-0.4486493383818125
67,5ed8453b-d680-40e9-b17a-1e353f206345,68,1,2023-04-30 00:00:53.771,0,53,Ball Receipt*,5,Barcelona,Regular Play,Barcelona,,"['47c031bd-c7e5-401e-a8e7-4a448ff70a32', 'd66f0511-c44e-458a-8c3a-12feafebc68a']",,,0.0002949200029492001,0.02351338983108778,0.09405355932435108,0.021541238534585505,0.013869292351475004,0.15297748004149936,1.0,0.3851803592343367,0.8462950898085841,-0.46111473057424746
68,b5614800-614f-4691-b7bb-fa95bb860346,69,1,2023-04-30 00:00:53.771,0,53,Carry,5,Barcelona,Regular Play,Barcelona,3.189109,"['47c031bd-c7e5-401e-a8e7-4a448ff70a32', '5ed8453b-d680-40e9-b17a-1e353f206345', '724883c8-27a7-4ca7-b3fd-e6d9dc3cce0e']",,,0.00014746000147460004,0.02351338983108778,0.09593034008126919,0.021541238534585505,0.013869292351475004,0.15485426079841746,1.0,0.3805121048225653,0.8481579408286577,-0.4676458360060924
69,724883c8-27a7-4ca7-b3fd-e6d9dc3cce0e,70,1,2023-04-30 00:00:56.960,0,56,Pass,5,Barcelona,Regular Play,Barcelona,1.098055,['0f73087c-0434-4c7d-9386-a65e471047f9'],,,7.373000073730002e-05,0.02351338983108778,0.09694246046046553,0.021541238534585505,0.013869292351475004,0.1558663811776138,1.0,0.37804124450674803,0.8491439292204157,-0.4711026847136677
70,0f73087c-0434-4c7d-9386-a65e471047f9,71,1,2023-04-30 00:00:58.058,0,58,Ball Receipt*,5,Barcelona,Regular Play,Barcelona,,['724883c8-27a7-4ca7-b3fd-e6d9dc3cce0e'],,,0.0002949200029492001,0.02351338983108778,0.10040110197135255,0.021541238534585505,0.013869292351475004,0.15932502268850082,1.0,0.36983469214595055,0.8524187259834306,-0.48258403383748005
71,2627a909-286f-400e-b8bf-5b55508d38c7,72,1,2023-04-30 00:00:58.058,0,58,Carry,5,Barcelona,Regular Play,Barcelona,0.037314,"['0f73087c-0434-4c7d-9386-a65e471047f9', '10c7ff4e-59c1-4fc5-90f0-94c17584a120']",,,0.00014746000147460004,0.02351338983108778,0.10227788272827065,0.021541238534585505,0.013869292351475004,0.16120180344541893,1.0,0.3655289175291345,0.8541369306761563,-0.48860801314702174
72,10c7ff4e-59c1-4fc5-90f0-94c17584a120,73,1,2023-04-30 00:00:58.095,0,58,Pass,5,Barcelona,Regular Play,Barcelona,0.769138,['f0eb8c14-eb12-4a78-a06b-b8caa9d24dd2'],,,7.373000073730002e-05,0.02351338983108778,0.103290003107467,0.021541238534585505,0.013869292351475004,0.16221392382461527,1.0,0.3632482300400826,0.8550470312492391,-0.4917988012091565
73,f0eb8c14-eb12-4a78-a06b-b8caa9d24dd2,74,1,2023-04-30 00:00:58.864,0,58,Ball Receipt*,5,Barcelona,Regular Play,Barcelona,,['10c7ff4e-59c1-4fc5-90f0-94c17584a120'],,,0.0002949200029492001,0.02351338983108778,0.10674864461835401,0.021541238534585505,0.013869292351475004,0.1656725653355023,1.0,0.3556649261621675,0.8580731228283272,-0.5024081966661597
